no,name,rarity,attribute,story,cutin1,cutin2,cutin3
1557,火炎の虚形,4,火,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたし成を形が炎火</strong></span>,……ギシ…………,ギシ……ギシララッ！,ギシ……ラ……
1558,水流の虚形,4,水,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたし成を形が流水</strong></span>,……ギシ…………,ギシ……ギシララッ！,ギシ……ラ……
1559,光明の虚形,4,光,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたし成を形が明光</strong></span>,……ギシ…………,ギシ……ギシララッ！,ギシ……ラ……
1560,闇黒の虚形,4,闇,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたし成を形が黒闇</strong></span>,……ギシ…………,ギシ……ギシララッ！,ギシ……ラ……
1561,無垢の虚形,4,無,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたし成を形が垢無</strong></span>,……ギシ…………,ギシ……ギシララッ！,ギシ……ラ……
1562,火炎の虚核,4,火,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたっ成と核が炎火</strong></span>,……ゲシ…………,ゲシ……ゲシララッ！,ゲシ……ラ……
1563,水流の虚核,4,水,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたっ成と核が流水</strong></span>,……ゲシ…………,ゲシ……ゲシララッ！,ゲシ……ラ……
1564,光明の虚核,4,光,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたっ成と核が明光</strong></span>,……ゲシ…………,ゲシ……ゲシララッ！,ゲシ……ラ……
1565,闇黒の虚核,4,闇,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたっ成と核が黒闇</strong></span>,……ゲシ…………,ゲシ……ゲシララッ！,ゲシ……ラ……
1566,無垢の虚核,4,無,<span style="color:blue"><strong>てに地の其<br class="spacer">。のもたっ成と核が垢無</strong></span>,……ゲシ…………,ゲシ……ゲシララッ！,ゲシ……ラ……
1567,[騎士]Belmont,5,水,<span style="color:#FF1493"><strong>[Chevalier's Profile]</strong></span><br class="spacer">本名：エリオス・ベルモント<br class="spacer">年齢：２５<br class="spacer">身長：１７３<br class="spacer">体重：５５<br class="spacer">趣味：生物培養、楽器演奏,至高の謎を君と、共に,真実は君の心の中に,迷宮入りにさせはしない
1568,[探偵騎士]Belmont,6,水,一風変わった者の多い乙女の花園「D-Club」において、更に一等特異なシュヴァリエ、それがベルモントである。館内で日夜巻き起こる、大小種々の様々な事件。彼はそれらを解決する、花園唯一の顧問探偵である。眉根一つも動かさず、めくるめく謎の数々を、乙女の望む甘美なる結末へと導くその様は「たゆたう心の名推理」とも呼ばれ、もてなしと同等か、或いはそれ以上に、乙女の心を迷宮入りさせている。,真実こそは儚く脆い,その心まで解き、明かそう,君と云う名の謎を、永遠に
1569,[見習い助手]Watson,5,水,あの隣人の弱みを掴む為に、俺が決死の尾行を始めて早数ヶ月。その記録を記したこのノートも、ついに百冊目を迎えた。しかしいまだ一向に、あいつの事は分かっちゃいない。強いて言えば、趣味趣向、好きな食べ物、嫌いな食べ物、よく行く公園、交友関係、昨日の予定、明日の予定、女性の好み、幼少秘話ぐらいはなんとか把握出来たが、やはり弱点を見定め一泡吹かせてやるには、まだまだ尾行と調査が必要なようだ。,水も滴るいい男、ってな,油断してると溺れるぜ？,酸いも甘いも流しちまえよ
1570,火炎の虚刻,4,火,<span style="color:blue"><strong>てに地の其<br class="spacer">。て果のれ成の刻る至が炎火</strong></span>,……ガシ…………,ガシ……ガシララッ！,ガシ……ラ……
1571,水流の虚刻,4,水,<span style="color:blue"><strong>てに地の其<br class="spacer">。て果のれ成の刻る至が流水</strong></span>,……ガシ…………,ガシ……ガシララッ！,ガシ……ラ……
1572,光明の虚刻,4,光,<span style="color:blue"><strong>てに地の其<br class="spacer">。て果のれ成の刻る至が明光</strong></span>,……ガシ…………,ガシ……ガシララッ！,ガシ……ラ……
1573,闇黒の虚刻,4,闇,<span style="color:blue"><strong>てに地の其<br class="spacer">。て果のれ成の刻る至が黒闇</strong></span>,……ガシ…………,ガシ……ガシララッ！,ガシ……ラ……
1574,無垢の虚刻,4,無,<span style="color:blue"><strong>てに地の其<br class="spacer">。て果のれ成の刻る至が垢無</strong></span>,……ガシ…………,ガシ……ガシララッ！,ガシ……ラ……
1575,[蒼凛歌姫]Alice,6,水,<span style="color:#FF1493"><strong>[Sorciere's Profile]</strong></span><br class="spacer">本名：アリス・V・リドルス<br class="spacer">年齢：１６<br class="spacer">身長：１５３<br class="spacer">３Ｓ：７１／５６／７２<br class="spacer">趣味：お茶会、自宅訪問,可愛いだけじゃないわ！,ホンモノを魅せてあげる！,ハートも串刺しよッ！
1576,[紅月唄姫]Grimmdoa,6,火,<span style="color:#FF1493"><strong>[Sorciere's Profile]</strong></span><br class="spacer">本名：グリムドア・エヴァーブラッド<br class="spacer">年齢：１５<br class="spacer">身長：１５２<br class="spacer">３Ｓ：７３／５５／７２<br class="spacer">趣味：森林散策、狩り,さぁ面白い夜にしよう,血が騒いできたよ！,どくどく高鳴るね
1577,[厄喰王]トゥ,6,闇,<span style="color:blue">Secretarea<br class="spacer">==============================<br class="spacer">DEFECT_OCCURRED_IN_RTDSYSTEM<br class="spacer">ErrorCode:0x178381577,0x0000003<br class="spacer">dlrow_esolc.exe(222)<br class="spacer"><br class="spacer">Technical information:<br class="spacer">STOP : 0x000003(0x178381577)</span>,…………ふぅ,全く、厄介な事になったな,手早く済まそう
1578,[悪喰王]トゥ,6,闇,「黒き飛竜の背より降り立ち、書の回廊へとトゥは進む。焼け、朽ちた書の灰を砕き、その歩が目指すは「彼/彼女」の元。大災厄から十七年。久方ぶりの再会に、トゥの心は踊っていた。そして思わず溢れる笑みを湛え彼女は書庫への戸を開く」<span style="color:blue">と、そこまで読んでその書を閉じ、ワンは顔を上げる。そして視線の先、苦く険しい表情を浮かべ戸の前に立つトゥへと向け、「彼/彼女」は酷く優しい笑みを湛えた。</span>,…………ふぅ,全く、此処は面倒ばかりだ,悪いな、刻が惜しい
1579,,,,,
1580,,,,,
1581,,,,,
1582,,,,,
1583,,,,,
1584,[邦王]スサノオ,6,火,「ワノクニ」と呼ばれるその地は今、苛烈極まる戦乱の中にあった。六つの邦が覇を競い、戦に次ぐ戦を繰り広げている。しかしそんな戦火の時代にあって、ただ一人の邦長のみが、この天下統一の争いを物見遊山の面持ちで眺め、睨んで、見据えていた。その男の名はスサノオ。小国「大和の邦」の長ながら、のちに七つ全ての邦を制し、戦乱の世に終止符を打つ、此の地きっての豪勇の士である。,小心もんの出る幕ぁ無ぇぜ！,大和の魂みせてやらぁ！,こっから先は手加減無しだ
1585,[大和王]スサノオ,6,火,泥にまみれた骸が幾百。その亡き兵たちを染めるが如くに桜舞い散る戦場にて、スサノオは太刀を納めた。高く乾いた鞘音が鳴り、眼前に立つ最後の士が、倒れ骸の同志となる。不毛極まる死の連鎖、それを生み出す戦の輪廻。戦禍はもはや「大和の邦」すら呑み込まんとしている。と、思いに耽る彼の背へ優しく尋ねる甘い声。慌てふためき振り返れば、桜吹雪の中で傘さす可憐な女子がそこに在り、何よりかによりその美しさに気が動転したスサノオは、そのまま気絶し泥にまみれた。,臆病もんは退がってやがれ！,てめぇの道は己が決めらぁ！,手心なんざぁ期待すんなよ
1586,[魔除王]ファルニラ,5,闇,世に蔓延る、俗に「悪魔」と呼ばれるものたち。その存在を、手にした得物と身体一つで完膚なきまでに叩きのめし、綺麗さっぱり滅し尽くす。それがファルニラの生業たる「悪魔払い」と呼ばれる稼業である。無論、危険の多い仕事ではあるが、彼女に従う二人の部下が半ば嫌々身を挺する事で、難を難なく逃れて来た。ちなみに頭部にある角は、悪魔の位置を探る大切な器官であり、迂闊に触れれば心臓をえぐられる。,ハイハイ掃除の邪魔だよぉ～,往生際が悪いっての！,飽くまで退治……ってね
1587,[悪恕王]ファルニラ,6,闇,悪魔は自然に生まれはしない。その魂を「悪」に喰われ、そうして初めて人も、竜も、悪魔となって人を喰らう。それはファルニラの妹も同じであった。あの日あの夜ファルニラが見た、月が照らす血に濡れた妹。魂を喰われ、父を喰らい、そして猫のような奇妙な笑い声を上げながら闇夜に去った其の悪魔を、彼女はずっと追い求めて来た。いつかその手で叩きのめし、そして臓腑を喰らう為に。,まとめて掃除してあげよっか,今更泣いても遅いっての！,灰汁まで遺さず……ってね
1588,[守王]フェンリス,6,火,<span style="color:#FF1493">木漏れ日の中、はしゃぐ声。黒と白との小さな頭巾が、互いを追いかけ笑い合う。森の中に建つ小さな家。その大きな庭で、幼子たちは遊んでいた。やがて、遊び疲れた二人が向かうは、側で見守るフェンリスの膝。丸くなり、たちまち微睡む子供たちへと、彼女は穏やかな微笑みを向ける。そしてその背を、赤い頭巾の彼女がそっと、音も立てずに優しく包む。こうして四人は寄り添い合い、人里離れた静かな森で、永く、満ちたる刻を生きた。</span>,しぃー！静かにッ！,さて、ご飯を調達しないと,静かに……暮らしたいんだ
1589,[急接妃]ウルスラ,6,水,<span style="color:#FF1493">透き通るほどの水が流れる、小路入り組む美しき街。陽の光を受け輝くそれらを、飛び石を跳び縫うように、ウルスラは足取り軽やかに渡っていく。向かう先は、街一番の大きな広場。今日はそこに、遥かな海の先の海から、双子の歌姫がやって来る。彼女はその唄声を共に聴く為、従兄弟のルークを誘っていた。いつもは着ないドレスを着て、少し高めの靴を履いて、道ゆく猫に目配せをして。こうして彼女は背伸びをして、野良猫の鳴くその街で、永く、満ちたる刻を生きた。</span>,もう……迷わない！,これが私の答えです！,迷ってなんかいられない！
1590,[清将]ミハエル,4,光,<span style="color:#FF1493">空は青く、雲も無い。光射す王都に鳴り響く祝福の鐘を聴きながら、ミハエルは猛烈な勢いで街中を駆ける。この大切な日にまさかの寝坊を果たした彼は、今まさに主君の門出に遅刻せんとしていた。と、差し掛かる街角にて同じく駆ける騎士が一人。顔を見ずともそれが友、すなわちアルフォンスである事は明白であった。ゆえにこそミハエルは、彼より遅れるわけにはいくまいと、顔を赤くし更に駆ける。こうして二人は共に走り、争いの無いその世界で、永く、満ちたる刻を生きた。</span>,我に敗北は無い！,我こそが最速ッ！,試すか、我が忠義！
1591,[黒給仕士]シグムント,4,闇,<span style="color:#FF1493">その日も彼らは大忙し。村の外れに開かれた酒場「雪香る竜花亭」は知る人ぞ知る名店である。女主人のリュドミラを筆頭に、調理を務めるアーヴィングとヴィクトール、そして接客担当のシグムントとクロマの連携が、王都随一の酒場たる、かの「風薫る秋月亭」に負けずとも劣らない持てなしを生み出している。無論目下の目標は、二号店の開店である。こうして五人は夢を語らい、今日も賑わうその酒場で、永く、満ちたる刻を生きた。</span>,料理は……もうすぐ……,また……きてね……,はい……おまちどうさま……
1592,[五色笑福]しなの,5,無,<span style="color:#FF1493">春、麗らかな昼下がり。都を見据える丘の上。五色桜の大樹の下で、五色の友が盃を鳴らす。頬を朱に染め破顔する者、その痴態を冷めた目で見て嘲笑う者、かたや隠した眼で微笑み、あるいは心ともなく綻ぶ者。四人余色の彼らの笑み。五色の花片が舞う中で、そしてしなのも無邪気に笑う。こうして五人は笑い合い、太平を得たその地で、永く、満ちたる刻を生きた。</span>,これが五色の道,輪廻の先で待つ,満たせ、麒麟
1593,闇聖人シオン,6,闇,戻らぬ炎聖人、異変を察知した闇聖人シオンは彼が向ったとされる場所へと辿り着いていた。だが、どうにも外から干渉することは出来ない。この不毛な争いを、止めなくちゃ。では私は、そんなお前を此処で止めよう。闇聖人の背後、そこには黒き巨手を従えた悪そのものが君臨していた。,そいっ！,そーい！,そーい、そい！
1594,流水竜リヴィア,6,水,なぜ、僕が招かれなかったんだ。流水竜リヴィアが抱いたのは、嫉妬にも似た感情。この刀で、斬れぬものなど存在しない。だが、そんな刀をもってしてもなお、切り開くことの出来なかった活路。鳴り響く鐘の音。どうやら、時間切れみたいだね。そっと刀を鞘に納めると、彼は初めから興味がなかったかのように、その場を後にしたのだった。,斬り捨てる,君が悪いんだ,僕を怒らせたね？
1595,始まりのA,6,無,終わりを迎えたその世界で、扉は閉ざされ、道は消える。その暗闇は過去か、未来か。墜ちゆく刻の狭間にて、Aはその手を光へと延ばす。そして満ちる福音。やがてたゆたう夢の中で、Aが再び目を醒ませば、そこには新たな道と、扉。その胎動こそ、真なる幕開け。,選んで、始まりを,それが、終わりの選択,これがAの遺志だ
1596,めたしろ,6,無,いつの間にやら扉を開き、世界の架け橋となったよりしろ。他のよりしろに比べてぼぼぼぼーん。,でぃばげー,そいぼーん,おーぷんざげーと
1597,[虚無王]エリザヴェラ,6,光,<span style="color:blue">----reboot ******** system<br class="spacer">b***** close *****r------ok<br class="spacer">10 ****** a***ls------error<br class="spacer">egg ********------ok<br class="spacer"><br class="spacer">dividing [I]s soul------ok<br class="spacer">----redo ********</span>,………………,………………,………………
1598,[虚夢王]エリザヴェラ,6,光,窓の硝子を透して射す陽が、彼女の頬をほの白く照らす。王都の外れに佇む屋敷。その最上、最果ての一室に、エリザヴェラの姿は在った。かつて全てを望んだ心は、殻の中へとただ篭り、かつて全てを拒んだ口は、閉ざされたまま語る事なく、そうして刻はただ重なる。やがて不意に吹く風が、彼女の橙色の髪を揺らし、あるいは膝上にある書の頁を捲る。其処に在るのは十七の白紙。すなわち「大災厄」のその先に、彼女が歩んだ虚無なる記録。,これは……夢,すべては……虚無,此処が……災禍
1599,ザイフリート＆カルマ,4,闇,と或る魔導師の女、そして彼女の一人娘であるカルマと共に旅を続ける義賊の青年。その若さゆえ時に無鉄砲な行動に出る事も多い彼だが、カルマの子守りを任された際はまるで人が変わったかのように、彼女の安眠のみを案じ、己の全身全霊を掛けそれを死守する子煩悩さを発揮する。ともあれそんな覚悟を知ってか知らずか、今日もカルマは彼の背で、幸せそうに寝息を立てる。,お前らまとめてねんねしてな,少し静かにしてて貰うぜ！,安眠第一！
1600,[鎧喰王]ファイヴ,5,闇,<span style="color:blue">Secretarea<br class="spacer">==============================<br class="spacer">DEFECT_OCCURRED_IN_RTDSYSTEM<br class="spacer">ErrorCode:0x178611600,0x0000003<br class="spacer">dlrow_eslaf.exe(445)<br class="spacer"><br class="spacer">Technical information:<br class="spacer">STOP : 0x000003(0x178611600)</span>,……ンニャ～,僕の鎧にシテあげヨっか？,ジっとしてレバ痛く無いヨ～
