no,name,rarity,attribute,story,cutin1,cutin2,cutin3
1056,[白導王]シロナ,5,光,「魔王」の元へと達するべく、勇者ブレイヴと共に旅を続ける白き魔導士。ブレイヴとは幼なじみであると同時に姉代わり、そしてクロカとは血の繋がった姉弟である。彼女たちが住む村が「魔の一族」によって滅ぼされてから旅は始まり、一年が経った今もその道は続いていた。いつ終わるとも知れぬその道を、しかしシロナは己の役目を果たすべくひた進む。たった一つの、鈍色の未来を目指して。,私は必ず役目を果たす……,それが未来を紡ぐのなら……
1057,[白魔王]シロナ,6,光,巨大な門がサカサの持つ「鍵」によって開かれる。ついに「魔王」が眠ると云われる「鈍色の谷」へと辿り着いた勇者ブレイヴと選ばれし四戦士、及び一匹。目に映る全てが灰色の世界。煮えたぎる溶岩、盛る炎にすら色は無い。まさに眠るに相応しい、とシロナは思う。だがこの谷に魔王は居ない。否、まだ、居ない。それはブレイヴ以外の全ての者、今まで通った道で出会った、あらゆる者が知る事実。勇者だけが知らぬその鈍色の真実を胸に秘め、シロナは己の役目をついに終える。,私はそれでも世界を救う,たとえ未来が鈍色でも……
1058,[武闘王]ナナ,5,水,勇者ブレイヴたちと共に「鈍色の谷」を目指す武闘家。「砂の街」にてブレイヴとの決闘に敗れ、以来一行の仲間となった。その目的は、かつて「魔の一族」に囚われたであろう六人の姉弟を救い出す事であり、連れさらわれてから六年が経った今も尚、再び会える日を信じて旅を続けている。戦闘においては、女であるということを理由にシロナと共に後衛に配されており、甚だ役不足であると不満を抱いている。,ボクの拳が喰らい尽くす！,アンタじゃ力不足さっ！
1059,[舞闘王]ナナ,6,水,ついにまみえた「魔王」へと、ナナは自身の拳を向ける。あらゆる全てはこの戦いのため。ナナは六年前のことを思い起こす。「選ばれた」のは長女である自分であった。連れさらわれ、彼女は「魔王」が最初に相対するべき「敵」として育てられた。今、その必然は成就する。相手にとって不足無く、彼女はようやく役が自身に足ることを実感した。たとえそれが、必ず敗れ散り逝く戦いであったとしても、姉弟のために彼女は往く。,必ず救い出してやらぁ！,アンタの役まで喰らってやる
1060,[道化王]クラウン,5,光,勇者たちと共に旅を続ける占星術師。「月の都」にてブレイヴたちの仲間となって以来、旅の道筋を正確に描き導き続けている。その的確な手腕は仲間たちからの信頼も厚いが、根っからの遊び人であるがゆえ、行く街々で勝手に姿を消す事も多く、それが失笑交じりの不評を買っている。クラウン本人も、ただの役得、としか考えておらず、その夜も新たな街に着いて早々、皆の前から姿を消した。,ま、役得ってところかな……,君の未来は灰色……だね
1061,[導化王]クラウン,6,光,まったく損な役回りである、とクラウンは思った。白きと黒きの魔導士、そして武闘家。いまや仲間の全ては、ついに姿を現した「魔王」の前に脆くも砕かれ、そして散った。残るはクラウンただ一人のみ。つまりここまで万事が全て、彼らの描いた道筋通りのものとなった。道を化かし、導きを化かし、あとは最後に、種を明かすのみ。そして、全てを知った「魔王」の剣が、道化の首を堕とした時、この物語はついに始まる。,まったく損な役回り……だね,僕じゃ未来は変えられない
1062,[禽竜王]サカサ,5,水,遥か昔に絶滅したとされる禽竜族の最後の生き残り。ブレイヴと共に棄てられていた所を拾われ、彼と共に育った。村が焼き払われ、ブレイヴが勇者としての旅を始めてからはお共として、そして旅の「案内役」として付き従う。尚、ブレイヴが「剣」に貫かれた頃と時を同じくし、人語を理解するようになり、あまつさえ喋り出した。元々知能は高く、加え禽竜としての本能を活かすことで、未熟な勇者一行の行く道を補佐している。,みち……まよた……,はむ……うま……
1063,[偽禽王]サカサ,6,水,サカサは<span style="color:#FF1493">真実</span>しか口にしない。ブレイヴは紛う事無く<span style="color:#FF1493">「勇者」</span>であり、手にした「剣」はやがて「魔王」に<span style="color:#FF1493">永遠の眠り</span>をもたらす。これから往くのは、<span style="color:#FF1493">定められたものでは無い</span>道。数多の困難がブレイヴを襲い、命を落とす危険すら<span style="color:#FF1493">ある</span>。しかし、必ず<span style="color:#FF1493">「勇者」</span>としての使命を果たさなければならない。未来は常に<span style="color:#FF1493">白紙</span>であり、だからこそ<span style="color:#FF1493">虹色</span>の結末を目指し。,かぎ……ひろた……,はむはむ……うまうま……
1064,[影王]スペア,5,闇,幾度となく勇者ブレイヴの前に立ちはだかり、その命を奪うべく刃を向ける暗黒の騎士。己の体すら顧みず、持ち手までを覆う全刃の槍を固く握り、流れ落ちる血と共に全身全霊の憎しみを「勇者」へとぶつける。この箱庭において、唯一役を与えられていない異端であり、ゆえに「代役」として機能し得る唯一の者でもある。,貴様ヲ葬リ……魔王ト成ル,我ハ……影……
1065,[影奪王]スペア,6,闇,「魔王」の座を奪うべく「鈍色の谷」を目指し進むスペア。その足は今、止まっていた。立ちはだかる勇者の一行。しかしそこにブレイヴの姿は無い。白と黒の魔導士、武闘家、そして道化、四人がスペアを取り囲む。対する彼に仲間は居ない。己の役目を持つ者と、役割すらも持たざる者。それらが分かつ運命を終わらせるべくスペアは今、槍を構える。そして彼の、「代役」としての最後の戦いが始まった。,ソノ座……我ガ貰イ受ケル,我ガ欲スハ……鈍色ノ未来
1066,[守族王]キリク,5,火,勇者ブレイヴ一行の前に時折現れる、「鍵守の一族」と呼ばれる部族の青年。部族長の命をうけ、ブレイヴ、では無くそのお共である「禽竜」、つまりサカサを標的とし執念深く付け狙う。しかし持ち前の、のんびりした性格が祟りいまだ一度も狩りは成功していない。また、一行と出会うたび、ブレイヴに何かを伝えようと口を開くが、彼の話す言葉は部族由来の独自のものであり、その「警告」が「勇者」に伝わる事は無い。,……るぴ！？,るぴりおむ！
1067,[狩族王]キリク,6,火,森でこそ彼本来の実力は発揮される。或いはその森が、起源の其れであるならば尚更であった。八矢目。正確無比なキリクの矢が、襲い来る標的の命を確かに射抜く。地に堕ちる標的。その体表には卵のようにひびが走り、即座に生まれる「次の」標的。九匹目。或いは八度の転生を経た邪悪なる者の命は、いまだ尽きるに至らない。しかしそこは起源の森。即ち長は含み笑う。そして計を終えた無数の「鍵守」が、禽竜目掛け矢を放った。,るぴ！,とる、るぴりおむ！む！
1068,[黒導王]クロカ,5,闇,勇者ブレイヴ、白き魔導士シロナ、そしてお付きのサカサと共に数多の困難を乗り越え、「魔王」が眠ると云われる地を目指す、黒き魔導士クロカ。その類い稀なる魔導は幾度と無くブレイヴを救ってきた。蛾竜の群れの襲来や、シ人族の罠、そして「魔の一族」の猛攻。自身の役割を心得ていた彼は、旅の道中、勇者に危機が迫るたびその力を振るった。無感情のまま、無表情のまま。やがて至る鈍色の終わりまで彼を導く為に。,黒き魔導を受けるが良い,これが……俺の役割だ
1069,[黒魔王]クロカ,6,闇,今、クロカの足下には姉、シロナの亡骸が在る。それでも黒き魔導士は、表情一つすら変えずにこれからの戦いに備える。左に道化、右に武闘家を配し彼が相対するのは、最も愛する者を喪い、いまやこの世の全てを呪いしブレイヴ。即ち皆が「魔王」と呼ぶ者。クロカは表情を変えずに泣く。それは愛する者を手に掛けた悲しみの涙か、それとも眼前に立つ弟の成長を嬉しむ涙か。いずれにせよこれより黒き魔導士は、彼の最後の役割を演じる。,姉さん……俺は……,鈍色の未来を……お前に
1070,[大魔王]ブレイド,6,闇,「魔王」は永らく夢を見ていた。それは或る「勇者」の物語。自らに突き立てられた運命の下、かけがえの無い仲間と共に勇者は魔王が眠る地を目指す。それが虹色の未来へと繋がる道だと信じ。<br class="spacer">－－－－－－－－－－－－－－－－－－－－－－<br class="spacer">「勇者」は今も夢を見ている。それは或る「魔王」の物語。自らが持つその剣で、仲間も、愛する者すらも、そしてやがては自分自身も、斬り捨て進む。最早その先に、鈍色の未来しか無くとも。,誰が為に、灰は満ちる,鈍色こそ、総て満たす未来
1071,[電子姫]アクワイアちゃん,6,火,と或る祝祭の日、勢いあまり「2.5次元」の世界から飛び出してきた女の子。以来「2.5次元」と「ゲンジツ」を自由に行き来出来る不思議な体質となった。普段は「2.5次元」の世界で暮らしているが、自身の世界には存在しない「ゲィム」と呼ばれる品を物色する為、ちょくちょく「ゲンジツ」へと訪れる。中でも「アキハバラ」という土地をいたく気に入り、己が聖地と讃えている。尚、「2.5次元」と呼ばれる世界は他にも存在し、彼女はそれら世界へも自由に行き来する事が出来る。,大丈夫！問題なし！(￣Λ￣),ねんがんのーっ！(^▽^),せっかくだし！(・ω・)
1072,エビルアーサー,5,闇,エビルアーサーは目を覚ました。見慣れない景色、見慣れない横顔がそこにはあった。目深に被ったフード、微かに覗く彼方を見つめる瞳。その視線の先、空には時計が浮かんでいた。１２：３２、だが、その時刻の意味など知る由もなかった。そしてやがて、そんな彼が目を覚ますまで待っていたカルマと共に、一時の方角へ、四つの足は歩んで行くのだった。,……。,……！,っ！
1073,堕王エビルアーサー,6,闇,なぜ少女が自分を庇ったのか、それがエビルアーサーには理解出来なかった。出会ったばかりの、名前も知らない、言葉を交わしたこともない少女が、なぜ。だが、微かな時間を共に過ごした二人の間には、何か言葉に出来ない思いがあったのだろう。そして彼は、感情を殺したまま、目の前の悪食王へと立ち向かうのだった。時刻は２２：２２。色を失くした瞳の奥に、自らの存在を否定する七色を宿していた。,……。,……！,っ！
1074,ヴィヴィアン,5,水,少女の視線が空へと向く。天高く浮かぶ時計の針が指し示す時刻は１：０２であった。今ならばまだ、間に合う。ヴィヴィアンは眼前に佇む悪食王に対し、手にした大剣を構える。ここで私が、食い止めることが出来れば。背に在る四枚の羽が水を纏う。そして彼女は、今、目の前で猫のような笑みを浮かべるその相手に対し、決死の覚悟で立ち向かうのだった。,ダメだよ！,いい子にしてて！,湖のご加護を！
1075,湖妖精ヴィヴィアン,6,水,湖妖精ヴィヴィアンが恐ろしき悪食の力と対峙していた時、仲間達の身に降り注ぐ異変の気配もが彼女を襲った。まさか、そんな。集中していた意識が途切れたのは１３：４５。一人で食い止めようとしていた。だが、それから五秒も経たないうちに、猫のような奇妙な笑い声と共に、決着は着けられようとしていた。,覚悟はいい！,遠慮しないから！,湖のご加護を！
1076,ヤシロ,5,火,あなたから、神の気配を感じます。４：１４、ヤシロが対峙していたのは、滲み出る怒りを露にした饗王であった。あなたは、神であるが故に、神なのでしょうか。問い掛けは、しかし虚空へと呑まれ、返事は無い。神へと向けられたクズノハ。重なり合った七つの刃が今まさに、神を狩ろうとしていた。,神に祈りを。,狩りの始まりです。,さぁ、神を冒涜しようか。
1077,神主狐ヤシロ,6,火,僕は、あなたのことがわかりません。神主狐ヤシロが饗王との決着を預け、一人、窮地に陥った仲間の元へと急いだのは１６：５０。世界の答えが記された「Aのパネル」の為、今だけとはいえ手を組んだはずの仲間達を見殺しにすることは出来なかった。残された六体の式神と共に、神への冒涜が始まる。,神に願いを。,狩りは終わりです。,さぁ、神を冒涜しようか。
1078,オリジン,5,光,天使の羽に包まれたオリジンは神のゆりかごの中で眠りについていた。だが、その眠りを妨げられた。目の前に迫る「測定不能」は相手、そしてその相手から感じる「脅威」。私はまた、争いに身を置くのね。彼女は笑、そして世界は笑う。一つ、彼女は戦えることが嬉しかった。そしてもう一つ、彼女は目前の「害」を殺したかった。８：１４、その体は光を解き放つ。,破壊対象確認。,破壊行動開始。,黄金の黎明を共に。
1079,オリジン：マキナ,6,光,私はもう、歩くことすら、出来ないというのね。もがれた二対の足。空を飛ぶことも出来ないわ。重なり合った十を越える羽は全て抜け落ちていた。これで、最後にしましょう。広げた掌に収束される光の力。そして１８：４９、その光がまゆの腹部を貫くと共に、まゆの放った光もまた、オリジン：マキナの腹部を貫いたのだった。,殲滅対象確認。,殲滅行動開始。,黄金の黎明を共に。
1080,カナン,5,無,あなたは一体、何者なの。カナンが興味を持った対象は「Aのパネル」でもなく、はたまた「悪戯な時間」のそれでもなかった。ただ目の前に存在する男にだけ向けられた好奇心はしかし、やがて恐怖に変わる。１１：２３、少女は覚悟を決める。あなたも私も、この世界に存在してはいけない存在なのね、三つ数える間もなく、少女の周囲は無に帰した。,空白に沈みなさい。,そこに何が残るのかしら。,無に帰すが良い。
1081,永久竜カナン,6,無,２０：２３、傷つき、倒れながらも少女は立ち上がる。永久の名に、恥じない戦いになりそうね。そう、永久竜カナンはこの戦いに終わりがないことを自嘲した。二人を止める人はいない。少女は、かつて残された五人の家族を思い出していた。私はもう、誰ひとりとして欠けさせるわけにはいかない。その想いは最後の空白を生もうとしていた。,空白に溶けなさい。,そこに何も残りはしない。,無に帰すが良い。
1082,オベロン,5,闇,まったく妙な争いに巻き込まれたものだ。オベロンが口にした争いとは、世界の答えが記された「Aのパネル」を巡る争い。面倒くさいのはごめんだね。３：１０、彼は気怠そうに目をつむる。万年五月病の彼には、世界が行き着く末の答えなど、微塵も必要なかったのだ。,おい。,失せろ。,饗宴の時間だ。
1083,堕精王オベロン,6,闇,一人その場を後にしたオベロンが出会ったのは、炎に導かれし男女と、そして不敵な笑みを浮かべる幻奏者だった。場には、九夏を思わせる熱が満ちている。面倒な奴らだな。ふと空を見上げると、時計が指し示していたのは１７：５９。あのクソ神が。彼には見えていた。時計の上から世界を見下ろす悪戯な神の存在に。,だる。,目障りだ。,饗宴の時間だ。
1084,ファティマ,5,光,そういうことね。ファティマは既に、答えに辿りつく為の答えに辿り着いていた。でも、今のままじゃ八方塞がり。ナタルとの巡り合いを果たしたのは５：５４。丁度可愛いお嬢さんがいるじゃない。見慣れない景色に動揺している彼女へと歩み寄り、そして囁いた。安心して、私はあなたを助けに来たの。,魅せてあげるわ！,幻想に眠りなさい！,終わらない幻想を！
1085,幻奏者ファティマ,6,光,１９：５８、既に幻奏者ファティマは空虚なる次元の狭間で目の前の女と共に高らかに笑い声を上げた。六聖人さえ、ここには存在しないわ。そして、その場に堕精王と神主狐、また若き火焔将の三人は存在していなかった。さぁ、本当の戦いを始めようかしら。二人きり、戦いは続いていく。邪魔者は、もう誰もいない。奏でられる幻想は一つの終わりを彩ろうとしていた。,奏でてあげるわ！,幻想に溺れなさい！,終わらない幻想を！
1086,聖王アーサー,6,光,００：００。そこへ至るのは偶然か。或いはただの必然か。今、王の目の前には「Aのパネル」の姿が在った。手にした者に、全ての過去と、総ての未来、そして凡ての現在、三つの時間を与えるというそのパネルは、まさにあらゆる世界を支配する為の鍵と呼ぶに相応しかった。やがて王の顔に浮かぶ、僅かな笑みと確たる決意。そして真なる未来へ至るため、十字に重なる剣と剣が「Aのパネル」を斬り砕いた。,何様のつもりだ。,絶対王政の名の元に！,ありがとう、さよなら。
1087,悪戯王ロキ,6,無,カチカチと音を立て、目まぐるしく動き回る長針と短針。物事が、時間通りに進むなんて、そんなの面白くないよね。ロキは天高く浮かぶ時計に腰をかけていた。僕は世界の答えなんて要らない。だから、代わりにこの争いを最後まで見届けさせてもらおうかな。そして彼は、その世界に偽りの答えを散りばめたのだった。,いいよ、いいよ！,もっと、もっと！,無様に踊ってみせてよ！
1088,めたぼん,6,闇,【ルール８/１１】<br class="spacer">・「Aのパネル」は過去と未来を改変する力を与える<br class="spacer">そんなことされたら困るぼん。ボクの存在すら怪しくなるぼん。まったく物騒な力を持ったパネルには困るんだぼーん。,ぼーん！,ぼぼぼーん！,ぼんぼぼーん！
1089,赤めたぼん,6,火,【ルール６/１１】<br class="spacer">・「Aのパネル」は意思を持つ<br class="spacer">何を言っているのか意味がわからんぼん。パネルが意思を持っているとか言われても困るんだぼーん。,ぼーん！,ぼぼぼーん！,ぼんぼぼーん！
1090,青めたぼん,6,水,【ルール４/１１】<br class="spacer">・２４時間以内に決着がつかなかった場合、全員が敗者となる<br class="spacer">敗者って何だぼん。ボクは虫歯なんてないぼん。痛いぼん、石を投げないで欲しいぼーん。,ぼーん！,ぼぼぼーん！,ぼんぼぼーん！
1091,黄めたぼん,6,光,【ルール１０/１１】<br class="spacer">・「特異点」たる存在が一名のみ存在する<br class="spacer">なんか格好いい単語が出てきたぼん。つまり、仲間外れってことだぼん。そんなの、嫌われ者のアイツしか考えられないぼーん。,ぼーん！,ぼぼぼーん！,ぼんぼぼーん！
1092,灰めたぼん,6,無,【ルール２/１１】<br class="spacer">・いずれかの王が「Aのパネル」を手にした時、戦いは終わる<br class="spacer">さっさと終われぼん。巻き込まれたくないぼん。でも、どっちが勝つかはちょっとだけ興味があるぼーん。,ぼーん！,ぼぼぼーん！,ぼんぼぼーん！
1093,ひつじろ(合成用),5,無,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">初夢とともに突然生まれた、希少なよりしろ。他のよりしろに比べてややお寝ぼうさん。,めーめー,ねすごしたー
1094,[朱霊神]エルキア,5,火,注意：閲覧、解放禁止<br class="spacer">封印指定原書：No.0003<br class="spacer"><br class="spacer">表題：総テノ炎ヲ司リシモノ,俺様に逆らうのか？,これが俺様の炎だ！,ナメた真似しやがって
1095,[紅霊神]エルキア,6,火,地に堕ち、のたうつ炎の巨龍。おぞましきほどの熱量を内に秘めたその龍は、全身に負った傷という傷からマグマのような体液を噴出させている。低く鳴る、うなり声。そして緑に輝く右の眼が、怒りの色をはらみつつ、眼前に立つエルキアへと向けられている。それを見て、エルキアは焔の槍を引き抜いた。そして、右の其れへと差し向ける。即ち今、その残った緑の眼球に恐怖の色が滲み始め、主従の摂理は成立した。,逆らうなら、灼くぜ？,俺様の炎が焼き尽くす！,そういう態度は良くねぇよな
1096,[蒼霊神]アルマフ,5,水,注意：閲覧、解放禁止<br class="spacer">封印指定原書：No.0004<br class="spacer"><br class="spacer">表題：総テノ水ヲ司リシモノ,ここが全ての終着点,終わりの歌を、今唄う,ならばこの地に永遠の加護を
1097,[碧霊神]アルマフ,6,水,彼女は静かに目を閉じたのち、人には聴こえぬ歌を唄う。先ほどまで荒れ狂っていた海は今、まるでそれまでの悲劇が嘘であったかのように凪いでいた。あらゆる船は底へと沈み藻屑ですらも跡形も無い。澄み渡る碧。その海面に、アルマフは立っている。足元、深き海の底には、数多の船とともに巨大な龍が沈んでいた。そうしてやがて歌が終わる頃、水平線の彼方には新たなる時代の陽が上り、底に沈んだ巨なる龍が、産声新たに海を揺らす。,今が全ての始まりの刻,始まりの歌が、今終わる,ならばこの地に永遠の祝福を
1098,[輝霊神]ル・オン,5,光,注意：閲覧、解放禁止<br class="spacer">封印指定原書：No.0005<br class="spacer"><br class="spacer">表題：総テノ光ヲ司リシモノ,キシシッ,ふ～ん、まぁまぁだね,お仕置きが必要だね～
1099,[閃霊神]ル・オン,6,光,巨龍の背に乗りながら、ル・オンは祭りの終わりを惜しんでいた。千年に一度、否、此度の祭りは七千年に一度とも言うべき盛大なものであった。ゆえに「収穫物」も多い。ル・オンは巨龍の背に乗せた「荷物」に目をやり、その顔にはおよそ似つかわしく無い悪意に満ちた笑みを浮かべる。鼻唄混じりに「種」を蒔きつつ、ル・オンは月の方角へ、即ち次の遊び場たる「世界樹」目指し、流星の降る空を征く。,キシシシシッ！,ボクに見せてよ、キミの花,さ、種蒔き種蒔きっと～
1100,[黒霊神]ドルミア,5,闇,注意：閲覧、解放禁止<br class="spacer">封印指定原書：No.0006<br class="spacer"><br class="spacer">表題：総テノ闇ヲ司リシモノ,……,我に、跪け,死すら、恐れよ
