no,name,rarity,attribute,story,cutin1,cutin2,cutin3
280,[封印王]イデア,6,水,その身に「悪食王」の魂を封印している「教国」の大魔導師。彼女は封印を強固なものにすべく素質ある魔術師を収集していたが、ついにその準備は整った。それは教国に掛けられていた刻を停止させる秘術を、魔術師たちの力で収束させ、悪食王のみに適用させるというものである。,やはり、脆弱ね,まがい物には興味ないわ,どこまで耐えられるかしら
281,[妖精王]ル・フェイ,6,光,世界樹から生まれた膨大な知識を有する妖精。好奇心を満たすため人の世を観察している彼女は、時に人間に干渉しちょっとした騒ぎを起こす。つい先日も国民が貧困にあえぐ国で一人二人をちょちょいとそそのかすと、あっという間に反乱が起こり、国はあっけなく滅んでしまった。,あっそぼーよー,あきちゃったー,じゃまだなー
282,[幻書王]ユーリカ,6,闇,この世界を観測し、その全ての出来事を記録し続ける役割を持つユーリカ。彼女はいずれ人がドラゴンに打ち勝つ為に、繰り返される時の中で、あらゆる出来事を観測し英雄たちの物語として魔導書に書き溜めている。そして「虹の時代」、彼女はついに歴史の表舞台へと姿を現した。,これこそ真理,対象を永久に記録する,貴様の物語は終わる
283,ヤマト,4,火,ワノクニの王族出身ながら、定められた道を歩もうとはせず、天下無双の道を志し諸国を渡り歩く青年。幼い頃、皇帝の御前試合にて大人顔負けの活躍を見せた彼だったが、それを唯一打ち負かした皇帝の嫡子たる弓使いの少年との再戦を果たすべく、その刀捌きに磨きを掛けている。,お天道様に祈ってな！,これで終わりだ覚悟しな！
284,[剣神]ヤマト,5,火,数年ぶりの御前試合にて、ついに過去唯一己を負かした弓使いの男との再戦を果たせると意気込んでいたヤマトだったが、そこに現れたのは絶世の美しさを持つ女性であった。再戦を焦がれていた男と同じ「あまぎ」という名のその女性を前に気が動転したヤマトは結局再び敗北した。,最早てめえにゃ用は無ぇ！,俺が斬るって言ってんだ！,てめぇら俺について来い！
285,ヴァルザーク,4,水,神の使途、ヴァルザーク。彼は神々の実験対象である。人の子に模し創造した魂の器、神々の依り代。その試験体として彼は造り出された。よって心など持ちえないはずであったが、或る時代、とある人形との出会いがそれを変える。朽ちかけのそれは自身をオクタヴィアと名乗った。,対象を浄化する,これが神々の意思だ,人形にも心はある
286,[瀧将]ヴァルザーク,5,水,神の道具たるヴァルザークが、人の道具たる不純なモノに関わる事を神々は良しとしなかった。まして、人からも失敗作と見放された人形などに神々は興味すら無く、黒と白の使途に人形の破壊を命じた。そしてヴァルザークがその事態を知ったのは、全てが終わった後であった。,貴様らには分かるまい！,これは俺の意思だ！！,心を……護る！
287,カルマ,4,闇,幼い頃にザイフリートに拾われ、以来彼の世話になっている少女。非常に引っ込み思案な性格で、なかなか他人に素顔を見せない。生まれて間もなく言葉を発する事が出来なくなったため、他人と意思疎通をする事もほとんど無いが、ザイフリートにだけは満面の笑みを見せている。,(*'-'*),ヾ(｀口´)ノ,(*'-'*)/~~
288,[業王]カルマ,5,闇,ザイフリートと共に、あてのない旅を続ける女盗賊。彼女は産み落とされた時から、ある業を背負っている。彼女と長く接した者はある特異な病を発症してしまう。しかしその事をカルマ自身は知らない。それは呪われた血統の業。ザイフリートはその業を断ち切るため、旅を続ける。,(*･ε･*),�(｀ω´),(*･ε･*)/~~
289,イザベラ,4,光,国民の反乱によって滅んだ、亡国の王女であったイザベラ。その後、王女から一点、貧困にあえぐ街へと放り出された彼女は、そこでの生活で自身を守る術と、知恵を身につけていった。時は経ち、イザベラはある王族に引き取られる事になる。そして彼女はマリアと出会った。,私に逆らうな,よくそれで生きてこれたな,触れるな下衆
290,[女王]イザベラ,5,光,マリアと共に明るく楽しい生活を送る乙女……の振りをする元・王女。イザベラの祖先たる初代国王ミハエルはこう言った「我こそ主である」と。そう、イザベラにとって主従関係とは全て自身を最上としたものでしか無い。彼女はこの、マリアの国を乗っ取るため準備を進めていた。,いっきまーす！,ふん、ゴミクズが,触れれば殺す
291,火のよりしろ(合成用),5,火,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">火で燃やされたことで火の体を持つに至った、ちょっと珍しいよりしろ。,あちちち～,火はあついです
292,水のよりしろ(合成用),5,水,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">水に沈められたことで水の体を持つに至った、ちょっと珍しいよりしろ。,ひゃっこい,水はつめたいです
293,光のよりしろ(合成用),5,光,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">光に晒され続けたことで光の体を持つに至った、ちょっと珍しいよりしろ。,まぶし～,光はまぶしいです
294,闇のよりしろ(合成用),5,闇,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">闇に居た時間が長すぎたことで闇の体を持つに至った、ちょっと珍しいよりしろ。,まっくら,闇はさびしいです
295,炎火のよりしろ(合成用),6,火,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">火の加護を受け生まれた、すごく珍しいよりしろ。,火の加護を我に,熱き火、炎火の如し
296,清濁のよりしろ(合成用),6,水,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">水の加護を受け生まれた、すごく珍しいよりしろ。,水の加護を我に,流れ水、清濁の如し
297,光輝のよりしろ(合成用),6,光,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">光の加護を受け生まれた、すごく珍しいよりしろ。,光の加護を我に,照る光、光輝の如し
298,奈落のよりしろ(合成用),6,闇,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">闇の加護を受け生まれた、すごく珍しいよりしろ。,闇の加護を我に,暗き闇、奈落の如し
299,おにしろ(進化合成用),6,無,<span style="color:#FF1493"><strong>進化合成用</strong></span><br class="spacer">色んな家から追い出されてきた、悲しいよりしろ。他のよりしろに比べてかわいそう。,ふくはーそとー,おにはーうちー
300,ちょこしろ(プレゼント用),1,無,<span style="color:#FF1493"><strong>プレゼント用</strong></span><br class="spacer">人に感謝を伝える為に生まれた、おくりものに最適なよりしろ。他のよりしろに比べて甘め。,ぎりぎりぎりー,ほんめー
