no,name,rarity,attribute,story,cutin1,cutin2,cutin3
951,[騎妃王]オフィーリア,6,光,王の妃になって尚、オフィーリアは戦の最前に立っていた。毎回、王が止めるものの、聞き入れられる事は無い。その日も王国に属する遣い小国の地が内乱で滅んだとの報を受け、オフィーリアは遠征の準備を行っていた。と、そこに現れた王と、そして彼女たちの娘マリア。娘は笑顔で、赤いリボンを母へと託す。母も笑顔でそれを受け取る。それはいつもの二人の約束。必ず還り、母が娘のその髪を、リボンで束ねるたった一つの笑顔の約束。そして、果たされなかった最後の約束。,母の力を、なめるなよ,ここは私に任せておけ,此の地の未来を必ず拓く
952,[影喰王]シックス,5,闇,<strong>Secretarea<br class="spacer">=============================<br class="spacer">DEFECT_OCCURRED_IN_RTDSYSTEM<br class="spacer">ErrorCode:0x17215952,0x0000003<br class="spacer">dlrow_wen.exe(558)<br class="spacer"><br class="spacer">Technical information:<br class="spacer">STOP : 0x000003(0x17215952)</strong>,クハハッ……,いズレ根こそギ頂きマすヨ
953,[闇喰王]シックス,6,闇,シックスの正体はいまだ不明のままである。一説<br class="spacer">によれば、彼はこの世界では無い、全く別<strong>お初に</strong><br class="spacer">から訪れた存在であるとも云<strong>お目ニ掛かりマス。</strong><br class="spacer">れが悪食の王、<strong>私ノ名前はシックス。即ち貴殿の</strong><br class="spacer">うな関係であるのか調査が<strong>側で云フところ量産型</strong><br class="spacer">他にもスリィと<strong>ノ六号と呼ばレル者でス。私はこ</strong><br class="spacer">る者の姿<strong>ノ名があマリ好きデは……ト、話がソレ</strong><br class="spacer">は<strong>ました。本題ニ移りマしょう。時間切レでス。</strong>,クハハハハハッ！！,もハや全テは我ラの手ノ中
954,[朱狼王]グリムディア,5,火,グリムディアは幼い頃に両親に棄てられた。それ以来、彼女はその棄てられた場所、即ち人が決して近寄らぬ｢人狼の森｣で暮らしている。彼女を生かし育てたのは、森に棲む数多の獣と人狼であった。ゆえにグリムディアは獣と話す術を持ち、しかし一方、人の言葉も操り喋った。人狼が、彼女にそれを教えたのだ。いつか森を出、再び人たる者として、一人で生きてゆけるように、と。即ち人狼ヴァナルには、少女の朱き本能が、やがて己を撃ち貫くと、全ての覚悟を決していた。,私は森で生きていくのッ！,もっと遊ぼうよ～！,隙ありぃ！
955,[朱猟王]グリムディア,6,火,狩人を生業とする者の中に、グリムディアの名を知らぬ者は居ない。なぜなら彼女は、悪名高き｢人狼｣の命を狩り獲った生ける伝説であり、ゆえにその名は広く知られ、噂と噂が積み重ねられていた。いわく、紅き死神、いわく、朱血の悪魔、いわく、赤目の鬼。やがて其れらは少女から、あらゆる者を遠ざけた。しかし少女は構わなかった。なぜなら命のやり取りは、人とはどうせ出来ぬのだから。グリムディアは静かに嘲笑う。そして新たな獲物を求め、一人森へと這入っていった。,ふふっ、面白い……,さぁ、命のやり取りをッ！！,命の隙間を撃ちぬいてやるよ
956,[水兵王]マリン,5,水,海の平和はマリンにお任せ！<br class="spacer">間取引や略奪行為は許しませんよ～？<br class="spacer">私の生まれたこの大事な場所で、悪事を働く不届き者は、しっかりばっさり成敗しちゃいます！どこまで逃げても、全然まったく無駄無駄です!広くて大きなこの海は、ぜーんぶ私たち｢海国｣のものなんですから！もしその海を奪うつもりならどうぞ観念しちゃってください！生まれたことすら後悔させたら、その内臓を引きずり出して、お魚さんの餌にしちゃいますっ！,さぁ、お仕置きですよー！,海の平和は私が守りまーす!,海の底に沈めちゃいますね！
957,[海兵王]マリン,6,水,笑顔あふれる顔の正面、その手の先に、血を吐き体を震わせる者。マリンは静かに笑いながら、この船の船長たる男の首を締め上げていた。線上に居たおよそ５０の海賊たちは、全て彼女に射討たれており、残るは今、か細い少女に片手で首を掴まれ持ち上げられるこの男のみ。締め上げあらかた情報を得ると、マリンは其れを無造作に放り棄てた。倒れた男に唾を吐きかけ、次の標的が待つ方角を見据える。即ち｢海国｣の宿敵たるギルバの首へと、微笑む視線で、狙いを、定めた。,レッツ処刑ターイムッ！,絶対ぜーったい許しません！,海の藻屑にしちゃいますね！
958,[記神]シルヴィア,5,光,<span style="color:#FF1493"><strong>[本日のスケジュール]</strong></span><br class="spacer">「６：００」ご起床。「６：０３」ご洗顔、並びにその他の些事。「６：１８」ご着衣、ご着用。「６：５６」ご移動。「７：００」ご朝食。「７：０３」ご移動。「７：０５」各種伝書のご確認。「７：１５」各種伝書へのご返信。「７：２１」お手を洗浄。「７：３２」神卓の儀におけるご報告内容、ご準備。「７：３８」ご移動。「７：４０」神威のご確認。「７：４２」※特秘事項の為本書類には未記載。「８：１５」お手を洗浄。,次の予定に差し支えますので,定刻です、戦闘を開始します
959,[秘神]シルヴィア,6,光,シルヴィアは、神に仕える秘書官である。多忙極まる数多の予定を、束ね、整理し、遵守する。その進行には一片の狂いも無い。彼女にとって未来の予定、即ち来たるべき刻の狂いこそが、最も許せぬ不浄であり、ゆえにそれを護るためなら、如何なる手立てを実行するにも、まったく何の躊躇いも無い。其れは十七年前、定め誓ったシルヴィアが己に課した訓戒であった。即ちそれ以降、彼女が使える主たる神の予定は、一切狂わず、はたまた一切、歪みすらしない。,予定を狂わす汚らわしき者よ,定刻です、粛清を開始します
960,[流医王]レン,5,火,レンは流浪の医者である。一つどころに身を置かず、数年ごとに世界各地を転々としている。ゆく土地々々で診る病の中には、奇異な特徴を持つものも少なくなかったが、長年の修練を経て得たレンの医学と医術によって、それらの患者を治癒へと導いていた。貧しき者に医を施す。彼のその信念は、数多の土地を経ても変わらず、ゆえに居を構えるのも、首都たる「大和」の地では無く、その近隣の町の外れの森の中であった。そして或る日、レンはその森で、熊猫の髪飾りを見つける。,さて、診察を始めましょうか,だいぶ身体が傷んでいますね,それではどうぞお大事に
961,[流浪王]レン,6,火,暖かな日差しを浴びる庭に、子どもたちのはしゃぐ声が響く。それは皆、レンが施す医によって、病、或いは怪我の類が治癒した者たちであった。母親たちの礼を最後に、彼の午前の診察が終わる。レンは午後の診察が始まるまでの僅かな時間、或る特殊は病状の患者を診る。森で拾った熊猫の髪飾り。そのすぐ近くに倒れていた少女。虚ろな瞳で外に目を向け、喋らず、恐らく記憶も無い。窓から時折吹く風が、彼女の赤毛を小さく揺らす。そしてレンは、静かにその使徒の名を呼んだ。,今日の診察はもう終わりです,世界はだいぶ、傷んでいます,己の目で診て、診断しますよ
962,[老獣王]コピ,5,水,世界最古の獣人｢パピルス｣には従属たる四体の獣人が居り、その一角を担う老獣コピは、パピルスに次ぐ古の獣人である。コピは老いた体を休ませるため、日がな一日、或いはひと月、はたまた長きに渡れば数年もの間、延々眠り続ける習性を持つ。その身体を覆う体毛は、植物とほぼ同様の細胞組織で構成されており、ゆえに睡眠中の栄養分は日光、及び大気中に漂う微量な水分で事足りる。老い重ねるごとに目覚めるまでの時間は延び、今回の眠りは、既に三百余年にも及んでいる。,ふが……ふが……,あと半刻だけじゃて……
963,[霊獣王]コピ,6,水,老君は眠り、夢を見る。コピは夢の中でも意識を保つ。否、正確には眠りについている間だけ、数多の夢の世界へと干渉出来る力を持つ。あらゆる者の夢と夢を、行き来し自身の目的を達する為、それゆえ一度の睡眠が非常に長きに渡るものとなる。そうしてコピは幾体もの｢夢妖精｣を保護してきた。夢の中にのみ棲息するその者達は、ここ数百年で増殖した夢を喰らいし悪竜たちに、その存在を脅かされていた。果たしてその魔の手から妖精たちを護るのが、コピの背負いし業である。,ふがり……ふがり……,も少し寝かせてくれぃ……
964,[決戦型]ヴァッシュ,6,火,ヴァッシュがその地を踏んだ時、仲間のおよそ半数は、既に地に伏し息絶えていた。彼は身体に掛かる負担を押し、「悪」の領域に足を踏み入れる。粘るようにまとわりつく残留物質が、厚い装甲を貫き、徐々にその身を喰らっていく。対するは、たった一つの稚児の竜。生まれたばかりのその竜は、しかし、尋常ならざる悪の圧で満たされていた。即ち、この世全てを喰らうほどに。自身に向けられた、全ての憎悪をその身で喰らい、そして滅ぼし転ずるため、竜は、此処に来た。,我らの血汐が平和を築く,無垢なる悪を取り除く,全ての策を、ここに敷く
965,[強化型]ジーク,6,闇,通常の其れと比較し、数倍の耐久力を誇る強化型装備。一部の竜の鱗から採取が可能な、竜鉄によって造られたその装備は、竜からの攻撃のみならず残留物質からも身を守る。しかし引き換え、過重の負荷を使用者に与える為に、有事の場合のみ使用が許可され、それ以外では厳重な管理の元、身に付けることは禁じられている。ジークも今まで、たった一度しか、その装備を身につけたことはない。即ち忘れ得ぬ、あの日。彼が、グルトが、およそ半数、仲間を喪った日。,俺の魂は……痛まない,俺が……討つ……
966,なもなきりゅう,6,無,<br class="spacer">めざめたばかりで、まだなもない。<br class="spacer"><br class="spacer">,や！,あっちけ！,ねーねー
967,[RO]ナイト,5,光,プロンテラ騎士団に所属する、剣術や槍術を得意とする騎士。その攻撃は前衛の要となる。攻守共に、あらゆる面で活躍出来る職業。,弱点は…そこね！,今よッ！,必殺の突き、味わってね！
968,[RO]ロードナイト,6,光,ナイトが転生を経て就くことができる上位２次職。強力なスキルや攻撃力を持ち、敵の戦力を一気に斬り崩すほどの力を持つ。,この槍、気持ちいいでしょ？,スキだらけよ！,風穴があく覚悟はできた？
969,[RO]アサシン,5,闇,アサシンギルドに所属し、その二刀流で素早く敵を葬り去る職業。身を隠したり、単体の敵を相手に瞬間的に大ダメージを与える暗殺術に長けており、個人戦のスペシャリストといえる。,いい感じだ、刃が喜んでいる,…そろそろ決めるか,己が死にすら気づけまい……
970,[RO]アサシンクロス,6,闇,アサシンが転生を経て就くことができる上位２次職。暗殺において特に秀でた才を持ち、隠し持つ様々な技を駆使し、狙った獲物を必ず仕留める。,見えるぞ、お前の死に様が…,その喉笛、掻っ切ってやる…,…神への祈りは済んだか？
971,[RO]ウィザード,5,火,ゲフェンタワー最上階にあるウィザードギルドに所属する、強力な魔法を行使し、敵を討つ職業。近接戦における戦闘力は低いが、回復力によりパーティーへの貢献度は高い。,喰らえ！魔力の奔流を！,たまには本気でも出すか！,煉獄の炎の中で踊れ！
972,[RO]ハイウィザード,6,火,ウィザードが転生を経て就くことができる上位２次職。増幅された力は魔法の威力を飛躍的に高め、攻撃、癒やし、双方の効果を向上させる。,くくく…魔力が溢れてくる！,簡単に死んでくれるなよ…？,轟け豪炎よ…！衝け、天を！
973,[RO]ハンター,5,水,田園都市フィゲルにあるハンターギルドに所属する、弓矢による遠距離攻撃のスペシャリスト。相棒であるファルコンと共に、その矢は敵を翻弄する。,次はすごいの撃てそうだよ！,行っけぇ～！,ちょっと冷たいけどゴメンね
974,[RO]スナイパー,6,水,ハンターが転生を経て就くことができる上位２次職。高い命中率と攻撃速度は他の職業の追随を許さない。罠の扱いにも長け、あらゆる手段で獲物を追い詰める。,脳天直撃、殺っちゃうよ～！,やりすぎちゃいそ～！,心の臓まで凍っちゃえー！
975,[腐敗王]ブリトニィ,5,水,竜の死骸を寄せて集めて造られた人造蘇生対竜兵士、それがブリトニィである！素体には無念にも戦場で戦死した女兵士の亡骸を再利用しており環境にも配慮！その登録、呼称名称も生前のものが用いられており教育の手間は不要！更なる利便性として、戦場現地における自身の補修が容易であること、また、死に対する恐怖が一切皆無であることがあげられる！以上のことからボクはこのブリトニィ、他四体の実地実験を所望する！以上！！<br class="spacer">第八研究室副室長　オリヴァー・オールコット,りょーかーいッス,こりゃまた難儀ッスねぇ,●●、●●しちゃうッスよぉ
976,[腐廃王]ブリトニィ,6,水,ブリトニィの朝は早い！いや、そもそも寝ない！だが夜の間は燃料となるその「血」を抜き体温を下げ腐敗を抑えている！朝になったら再度「血」を容れその日の活動を開始させる！尚、髪色によって燃料の残量が分かるのは非常に便利極まりない！活動を開始したブリトニィ、イヴリン、マリアン、ザラ、アイリーンの五体の頭には文字通り、事前の指示を叩き込んである！指示を変更したい場合は遠距離から新たな電極を撃ち込めば良い！準備は万端整った！それでは実験を開始する！,あいあいさーッス,ありゃ～立派な●●ッスねぇ,あ゛ー血が足りねッス……
977,[食逃王]シャム,5,光,シャムは周囲を見やったのち、自身の策が必勝に達することを確信した。ここから先はいわば賭け、或いは自身と相手との心理戦。しかし、準備は万端、抜かりは無い。ゆえに彼女の勝率は、百の其れへとついに至る。店員がシャムのテーブルへと歩み寄る。一歩一歩確実に。瞬間、皿が、ナイフが、そしてフォークがクロスと共に宙を舞う。時が何千倍にも引き延ばされ、それでもシャムは止まらない。即ち食って、そののち金を払わずに一心不乱にただ逃げる、彼女の戦が今、始まった。,お腹空いてちゃ戦えないって,食ったら逃げる、これ鉄則！,逃げるが勝ち、ってね
978,[喰逃王]シャム,6,光,力が抜け、膝は崩れて地に落ちる。瞳の光は喪われ、砂と虚空を見つめるのみ。彼女は呪った、失策を。抗う術はもはや無い。やがてあの世へ誘うかの如く彼女を襲う幻聴、幻覚。車輪の音、物焼く音、ぼんやり見える肉……とそこまでいってシャムは思わず顔を上げる。人も通らぬ砂漠のただ中。そこにまさかの屋台が在った。目に飛び込むは「虹色屋台」のその看板。シャムは最後の力を振り絞る。決死必至の大空腹。今こそそれを打ち破るべく、彼女は新たな標的向けて駆け出した。,本気の食い逃げ見してやんよ,食う、寝る、逃げるッ！,お先に失礼しまーす
979,[鉄葉王]アイラ,5,火,最後の槍を首から引き抜き、彼女の舞いは終わりを迎える。途端に響く拍手喝采。観客総立つ賞賛の中、アイラは舞台を後にする。その夜も、「ジャック・オー・ランタン」の興行は大盛況の内に幕を下ろした。閉幕後、舞台の裏の控え部屋で血の出ぬ体を直していると、いつも陽気な団長が、その日はことさら陽気な調子で、次の興行先の地を告げた。即ち、口から出たのは「王都」の名。アイラは僅かに視線を上げる。或いは其処に、失くした心の断片が、有ると彼女は確信していた。,逝け、弱き者,鉄葉の槍が貴様を討つ,もはやこの身に魂は無い
980,[舞姫王]アイラ,6,火,浅葱色の髪が舞い、アイラの槍が竜を貫く。王都を襲う竜の軍勢。悲鳴と怒号が入り混じり、城下はたちまち戦火に呑まれた。アイラは逃げ惑う人々を護りつつ団長を探す。と、突如前後の民家を突き崩し、彼女を襲う二体の竜。すかさず受ける正面の牙。しかし背後の爪がアイラを襲う。果たしてその背が裂かれる瞬間、一人の騎士の一太刀がその襲撃を押し弾いた。背中合わせのアイラと騎士。浅葱色と金色の髪。顔を合わせず声も掛けず。そして二人の、最初で最後の舞いが始まる。,まだまだ……だな,討たれ、舞い散れ,心はとうに捨ててきた
981,[管理王]ハルル,5,水,<span style="color:#FF1493"><strong>－-下宿人募集中-－</strong></span><br class="spacer">以下の条件に当てはまる方であれば、<br class="spacer">どなたでも格安にて受け入れさせて頂きます。<br class="spacer"><br class="spacer">・聴くに耐え難い楽器演奏を、絶対に行わない方<br class="spacer">・へんてこりんな生き物を決して連れ込まない方<br class="spacer">・下宿部屋での火薬の使用、及び発砲を控える方<br class="spacer">・慎み深く、他の下宿人と良好な関係が築ける方<br class="spacer">　　　　　　　　　　　　　　　　　　　　　　　　　　　以上<br class="spacer">ベイル街７７１Ｂ,さぁ、おそうじのじかんよ！,はぁ……ほんとこまっちゃう
982,[騒仕王]ハルル,6,水,その下宿には様々な者が住んでいる。砂漠の酒場から流れてきたいつも陽気な元・踊り子。やたらと大きな荷物を持つ、白い帽子が可愛らしい碧髪碧眼の少女。この世の下宿人が「良」と「悪」とに分けられるのなら、彼女たちはまず文句なしに「良」に類する者たちである。即ち残りの男二人。偏屈極まる天才探偵、並びに自称水性発明家こそ、この世における下宿人の、最たる「悪」に類する者たちである。と、ハルルは強く確信している、出来れば早く追い出したい。,おそうじおそうじっ、と！,ちゃっちゃとかたづけましょ
983,[脱獄王]アダム,5,闇,深く、暗い地の底。その牢獄には、あらゆる罪人、或いは咎を背負いし者たちが囚われ、生かされ続けていた。そして牢獄の、更に深きの最たる下層。光も届かぬ闇の底に彼は居る。彼は、自身が投獄された理由を知らない。聞いても誰も答える者無く、そもそも既に何百年も、誰とも話してすらいない。だが無論、それはさしたる問題では無い。肝心なのは「肌」である。その荒れが、彼の我慢の限界をついに越えた。即ち張りを取り戻すべく、一世一代の脱獄は始まった。,まったくイヤになっちゃうわ,もう！野蛮な子は嫌いよッ！,……ブチ切れだ、完全に
984,[脱極王]アダム,6,闇,脱獄の道、其れは果てしなく険しいものであった。うなりを上げるその豪腕が牢を、或いはその万人を軒並み捻り飛ばしていく。彼が通ったその跡は嵐が舞ったが如くであった。と、飛来する、目尻を僅かにかすめる矢。薄く流れる頬の紅血。果たしてそれが彼の乙女心に火を付けた。即ち怒号、或いは粉砕、或いは穿孔、或いは悲鳴。全てはその肌、その張りの為。乙女の命を傷ものにすれば神であろうと赦されはしない。そうして数多の叫喚を殴り飛ばし、ついに最上層へと彼は至った。,もう！バカバカッ！,貴方のこと、絶対忘れないわ,調子乗ってんじゃねぇぞ餓鬼
985,[払魔王]バロック,5,闇,軋む音。一段一段ゆっくりと、しかし確かに階段を上る音が聴こえて来る。人里離れたその館にて男は静かに耳を澄まし、そして膝を抱えて怯えていた。下の広間に広がる血、或いは階段上から滴る血、更には自分の手を染む生温い血。それらの臭いが、異様なほどに鼻を突く。やがて階段の音は止み、こちらに向かい廊下を踏む音。好機は一度。扉を開けて不意を突き、その一瞬で喉を掻き切る。あと三歩、二歩、一歩。来たる刻。そして扉を開けた瞬間、バロックの銃口が彼を迎えた。,お前さん、死相が出てるよ,悔い改めて、出直しな,送ってやるよ、天国まで
986,[払悪王]バロック,6,闇,流煙漂う事務所の奥、バロックは其の日も卑わいな小説を片手に酒を煽っていた。いまだ仕事は一切来ず、貯金は底を尽く寸前である。しかし別段焦る様子も特に無く彼は小説の頁を捲る。バロックには予感があった。それは確たるものでは無かったが、昔から彼のそういう第六感は概ね当たる傾向にあった。やがて静かにゆっくりと事務所の扉が開く音。そして戸の先、黒装束の少女が一人。即ちその月初めての悪魔祓いの仕事が舞い込んだ。,ま、なんとかなるだろ,悔い改めな、お前さん,安心しろ、目覚めりゃ天国だ
987,[過水王]ワトソン,5,水,雪の降る朝。ワトソンはその年27回目の引っ越し作業を、一人黙々と行っていた。正確にはかれの次の下宿先はまだ決まっておらず、しかし部屋を空け渡す期限は今日その日であり、即ち途方に暮れながらの、宛の無い荷造りであった。役にも立たず、売れもせず、異音、騒音、異臭、異水、それらを放つ発明の数々を台車に載せて彼は歩く。と、風に吹かれてちらしが一枚、足元に辿り着いた。其れを拾い上げたワトソンは、思わずその年28回目の、歓喜の声を上げていた。,俺の発明にケチつけんのか？,やっぱ俺ってツイてんなぁ,これが研究の成果ってやつだ
988,[禍水王]ワトソン,6,水,ワトソンは自身の発明に難癖をつけるその探偵が心底嫌いであった。否、深夜のド下手な楽器演奏、或いは異臭を放つ生物培養。それらは全て怒りすら溜めるに十分過ぎる事案であった。そしてある夜、それは爆発する。事もあろうか探偵が住む隣の部屋から銃弾二発が撃ち込まれたのだ。怒り震えるワトソン。だが、勇み探偵の部屋へと乗り込むと、其処には銃を向けられ、しかし澄まして手を挙げる探偵の姿。即ちこれが二人の最初の事件。「黒霧城殺人事件」、その幕開けであった。,甘く見てたら痛い目見るぜ？,なるほど……万事了解だ,研究の成果、見せてやるよ
989,[剥食王]セヴン,5,闇,<strong>Secretarea<br class="spacer">=============================<br class="spacer">DEFECT_OCCURRED_IN_RTDSYSTEM<br class="spacer">ErrorCode:0x17252989,0x0000003<br class="spacer">dlrow_(b)ver.exe(332)<br class="spacer"><br class="spacer">Technical information:<br class="spacer">STOP : 0x000003(0x17252989)</strong>,ニャヒヒ……,準備ハいイか？
990,[奪喰王]セヴン,6,闇,<strong>目目目目目<br class="spacer">目目　 　貴　 　目目<br class="spacer">目 　 　　様ノ世　 　 　目<br class="spacer">目目　　　　　界ヲ必　　　　　目目<br class="spacer">目目目　　　　　　　ズ、今　　　　　　　目目目<br class="spacer">目目　　　　　ヨリ奪　　　　　目目<br class="spacer">目　　  　イ尽ク　 　 　目<br class="spacer">目目　　ス　　 目目<br class="spacer">目目目目目</strong>,ニャヒヒヒヒヒ！！,そレじゃア全部貰っテくゾ
991,[聖令王]マキナ,5,光,人には等しく寿命がある。多少の過不が生じるにせよそれは王とて同じ定め。即ち国は、そして王都は、数千年の歴史の中で幾百回もその座を挿げ替え、長きを生き永らえてきた。そうして積もる刻の積層が、やがて歴史の闇に沈む澱を王都の地の底深くに溜める。「聖剣」、「聖杯」、そして「聖冠」。数多の王が刻んできたそれらの澱を統べるべく、数千年もの昔から彼らは存在し続ける。即ち、王都の真なる支配者。即ち、姿を喪した影たる者たち。即ち、其の名は「聖令協会」。,江ラべ、死化、従属カ,キリ機リ……,嗚呼、憂撃ツダ世
992,[聖骸王]マキナ,6,光,誰も姿を見たことが無い、と云う。誰も声すら聞いたことが無い、と云う。或いは真なる存在なのか、それすら誰も知らない、と云う。王ですら、使者を通じてのみでしか、意向を伺う術は無い。遥か彼方の昔から、其の協会を統べし者、マキナ。それこそ真なる王都の頂。歴史の駒を、影から配し制する者。等しき定めの外に居り、やがてかつての居場所へと、還る其の日を望む者たち。そう、其れは一人ではない。其れは最古の種の中で、唯一「多」たる存在なる者。,選ベ、此ノ月カ、在ノ月カ,キリ切リキ理斬リキ裏奇リ,嗚呼、憂討ツナ世
993,[忌姫王]ききょう,5,火,その城には、開かずの座敷が一室あった。家臣はおろか城主すら、年に数えるばかりしか、その間を訪れようとはしない。果たして彼らは恐れていた。其処に住まいし一人の姫を、己らが封じたその力を、彼女が手にした「うちでのこづち」を。即ち、姫が願った事や物を、手にした小槌が全てを叶える、或いは叶えてしまう、事を。ゆえに彼女は閉ざされていた。隠す為でも、漏れ出ぬようにする為でも無い。全ては姫から奪う為。彼女がこの世の知と理と愛とを、知らぬがままに逝く為に。,…………ん,えいっ,おねがいしますっ
994,[鬼姫王]ききょう,6,火,獣も寄らぬ山の果て、人里離れたその城に、げに恐ろしき鬼が棲むという。鬼はその手の小槌を振るい、あらゆる者の願いを奪うと云われ、誰一人として城に近づく者はいなくなった。そうした噂が風に乗り、やがては逆に、鬼の首を討ち取らんとする者たちが現れるようになった。名だたる武芸者、或いは術者、それらが群れ成し城を襲う。だがしかし、誰一人として城に達する者は無かった。逃げ還った者の言に拠れば、行く先阻むは鬼では無く、たった一羽の啄木鳥だったと云う。,…………ん？,えいやー,おねがいしまーす
995,太陽のよりしろ,6,火,<br class="spacer"><span style="color:#FF1493"><strong>太陽の結晶</strong></span><br class="spacer">陽が育むは、新たな、命。<br class="spacer"><br class="spacer">,…………,……それは、太陽
996,雨のよりしろ,6,水,<br class="spacer"><span style="color:#FF1493"><strong>雨の結晶</strong></span><br class="spacer">雨が濡らすは、燃え、灼けた、地。<br class="spacer"><br class="spacer">,…………,……それは、雨
997,星のよりしろ,6,光,<br class="spacer"><span style="color:#FF1493"><strong>星の結晶</strong></span><br class="spacer">星が堕ちるは、抗い、終わる、地。<br class="spacer"><br class="spacer">,…………,……それは、星
998,月のよりしろ,6,闇,<br class="spacer"><span style="color:#FF1493"><strong>月の結晶</strong></span><br class="spacer">月が照らすは、泣き、悲しむ、地。<br class="spacer"><br class="spacer">,…………,……それは、月
999,[幽閉王]イザベラ,6,光,元より「世界」は、其処に無かった。世界は彼女の親を奪い、世界は彼女の家を奪い、世界は彼女の心を奪った。即ち元より、彼女の居場所など、この世界には存在しない。あらゆる物は全て虚無。国を求め、世界を求め、人を求め、それでも何も得られはしない。故に「世界」は彼女を望んだ。コレは彼女の物語。自分の居場所を望んだだけの、たったの一人の少女が紡ぐ、零へと還る物語。,この世全ては虚無に等しい,零に還すが、私の道,私の居場所は、私だけだ
1000,よりちろ,6,無,それら全ては繋がり、連なる。<br class="spacer">やがて始まる、次なる道への希望の欠片。,そぃ,やー,にぎやか
