no,name,rarity,attribute,story,cutin1,cutin2,cutin3
1454,[貫星体]エンブリヲ,6,光,僕らという種は、生まれたばかりでまだ名も無い<br class="spacer">。或いはこの外見から分かる通り、竜というより<br class="spacer">人に近い。ゆえに<span style="color:#b9b9b9">父さんを殺し</span>そしてすぐに、そ<br class="spacer">の屋敷へと連<span style="color:#b9b9b9">なる道を歩んだ。道に</span>は多くの本が<br class="spacer">在り、はた<span style="color:#b9b9b9">して人もたくさん居た。血</span>と食に困る<br class="spacer">事無く、僕<span style="color:#b9b9b9">らはひたすら只歩き続ける</span>。何不自由<br class="spacer">無く、自<span style="color:#b9b9b9">由も無く。しばらくの間歩くと</span>、暇を持,母さんの、為に,僕が全てを、壊してみせる,見ててね、母さん
1455,[感星体]エンブリヲ,6,光,<span style="color:#b9b9b9">斧を持つ僕たちは</span>、殻を破って<span style="color:#b9b9b9">外へと出た。他の</span><br class="spacer"><span style="color:#b9b9b9">子らも無事連</span>れてこられた。其処に<span style="color:#b9b9b9">は歩む標や、</span><br class="spacer"><span style="color:#b9b9b9">動物、はた</span>また多くの人が居り、知識<span style="color:#b9b9b9">が尽きれば</span><br class="spacer"><span style="color:#b9b9b9">吸収し、僕</span>らはすくすく育っていった<span style="color:#b9b9b9">。ただただ</span><br class="spacer"><span style="color:#b9b9b9">生きる理</span>由も無く、そんな或る日のこと<span style="color:#b9b9b9">、虚街へ</span><br class="spacer"><span style="color:#b9b9b9">と辿り着</span>いた僕らは屋敷の中を探検する<span style="color:#b9b9b9">事に決め</span><br class="spacer"><span style="color:#b9b9b9">た、先程よ</span>り遥かに小さなこの屋敷だ<span style="color:#b9b9b9">が、恐らく</span><br class="spacer"><span style="color:#b9b9b9">誰も立ち入</span>った事の無い部屋がある。<span style="color:#b9b9b9">勿論、進む</span><br class="spacer"><span style="color:#b9b9b9">を止める妖精</span>など居はしない。だか<span style="color:#b9b9b9">ら僕らは、迷</span><br class="spacer"><span style="color:#b9b9b9">う事無く其処に立</span>ち入った。そ<span style="color:#b9b9b9">して僕らは知る。</span>,殻は破ってこその殻、さ,巡るは思考、張るは思索,溺れる前に僕の勝ちだ
1456,[環星体]エンブリヲ,6,光,て余して<span style="color:#b9b9b9">いた妖精と出会い、ともに歩む</span>事にした<br class="spacer">。殻の中よ<span style="color:#b9b9b9">り随分と心地よい道が続く</span>が、それで<br class="spacer">もいまだ入<span style="color:#b9b9b9">った者は居ない扉がある。</span>無論、僕ら<br class="spacer">を、止める人<span style="color:#b9b9b9">などそこに無く、だか</span>らその扉の鍵<br class="spacer">を壊し、僕らは立<span style="color:#b9b9b9">ち尽くす。そ</span>して僕らはそこで<br class="spacer">、心を喪くし、言葉を失い、虚ろな瞳で空を見上<br class="spacer">げ続ける、たった独りの「母さん」を見つけた。,僕の軌道は逸らせない,周回遅れにしてあげるよ,君の周期は此処で終わりさ
1457,竜誓卵,6,闇,幻想ノ夢。或イハ現。,……△？,…………△！
1458,[完誓体]アンヘル,6,闇,其処は私がかつていた「殻」の中を思わせる場<br class="spacer">所だった。殻の中では絶えず書が、空から地へ<br class="spacer">と降り注ぎ、それを読むのが私はとても好きだ<br class="spacer">った。ただ、何が書かれていたのかを、思い出<br class="spacer">す事<span style="color:#b9b9b9">は</span>もう無<span style="color:#b9b9b9">い</span>だろう<span style="color:#b9b9b9">。</span>或いは<span style="color:#b9b9b9">私</span>が好き<span style="color:#b9b9b9">だ</span>った<br class="spacer">事<span style="color:#b9b9b9">でさえ</span>、<span style="color:#b9b9b9">虚かそ</span>れ<span style="color:#b9b9b9">とも嘘</span>な<span style="color:#b9b9b9">のかも</span>し<span style="color:#b9b9b9">れない</span>。,……うるさい,……こっち見ないで,……近くに来ないで
1459,[貫誓体]アンヘル,6,闇,<span style="color:#b9b9b9">す事</span>は<span style="color:#b9b9b9">もう無</span>い<span style="color:#b9b9b9">だろう</span>。<span style="color:#b9b9b9">或いは</span>書<span style="color:#b9b9b9">が好き</span>だ<span style="color:#b9b9b9">った</span><br class="spacer"><span style="color:#b9b9b9">事</span>でさえ<span style="color:#b9b9b9">、</span>夢かそ<span style="color:#b9b9b9">れ</span>とも幻<span style="color:#b9b9b9">な</span>のかも<span style="color:#b9b9b9">し</span>れない<span style="color:#b9b9b9">。</span><br class="spacer">でも、多数の書に囲まれて、そしてまるで刻が<br class="spacer">止まったあの場所のように、ここでも優しい胎<br class="spacer">動を聴くと、やはりどうしても懐しく感じる。<br class="spacer"><span style="color:#b9b9b9">と</span>、そん<span style="color:#b9b9b9">な</span>静思を<span style="color:#b9b9b9">掻</span>き消す<span style="color:#b9b9b9">よ</span>うに、<span style="color:#b9b9b9">ま</span>ったく<span style="color:#b9b9b9">も</span><br class="spacer"><span style="color:#b9b9b9">って</span>騒<span style="color:#b9b9b9">がしい</span>声<span style="color:#b9b9b9">が扉の</span>外<span style="color:#b9b9b9">で響き</span>渡<span style="color:#b9b9b9">り、私</span>は<span style="color:#b9b9b9">思わ</span>,ま、なんとかしなきゃね,私がやらにゃ誰がやるのよ,いいから貴方は引っ込んでて
1460,[環誓体]アンヘル,6,闇,と<span style="color:#b9b9b9">、そん</span>な<span style="color:#b9b9b9">黙想を</span>掻<span style="color:#b9b9b9">き消す</span>よ<span style="color:#b9b9b9">うに、</span>ま<span style="color:#b9b9b9">ったく</span>も<br class="spacer">って<span style="color:#b9b9b9">騒</span>がしい<span style="color:#b9b9b9">音</span>が扉の<span style="color:#b9b9b9">外</span>で響き<span style="color:#b9b9b9">渡</span>り、私<span style="color:#b9b9b9">は</span>思わ<br class="spacer">ず溜め息をつく。幾度の注意、或いは願いも、<br class="spacer">聞き入れられる気配は無いようだ。そしてやが<br class="spacer">て騒音の元凶たる二人、つまりはこの禁書館に<br class="spacer">て書を管理する、黒と白との番の司書が、また<br class="spacer">くだらない口論の末、扉を蹴破り入って来た。,少し静かにしててくれる？,もう少ししたら終わるから,ありがとう、これはご褒美よ
1461,[魄魂神]ロキ,6,闇,幾百年か、幾千年か。或いは刻が置き去ったかのようなその場所に、ロキは足を踏み入れた。外から射す日が、舞う塵を照らす。広大な空間、床に散る紙片。その欠片は恐らくにして、かつてを翔けた英雄たちの生を描いた一遍の頁。それらがロキの足元で、無数に広がり、朽ちていた。しかし、それらを束ねる「書」の姿は無い。或いは今、彼の目の前に積み上がる、灰と紙片の至大なる山がその名残だというのであれば、世界は既に仮説をも越え、今へと至る事となる。,なるほど、想定外だ,仮説だけでは足りないな,再計算を始めよう
1462,[解眼神]アルテミス,6,水,アルテミスはそれを「影」と呼んだ。過去も、未来も、現在すら不定。映るのは、常に影ばかり。ゆえに探し、ゆえに求めた。なぜなら其れを観測する事が、彼女の果たす最後の役目。世界を未来へ繋ぐ為、その果てへと彼女は旅を続けた。,最終観測を開始します,ご苦労様でした,輪廻廻放
1463,[頭通王]エミール,5,光,「部屋」から外に出てから僕は、どうにも頭が痛くて仕方が無いのです。紛らわそうと足を切っても、頭痛の種を取り除こうと頭蓋と脳に穴を空けても、全然効果は無いのです。結局の所、僕の頭痛を喪くす為には、あの臭くて、五月蝿くて、気味の悪い肉の塊たちをどうにかしなくてはならないのです。でも十処分すれば十補充され、百廃棄しても百入荷される肉塊どもを、果たして僕はどうすればよいのか、痛む頭で悩んでいるのです。,あぁ……頭が痛いです,頭痛の種を取り除かなければ,痛み止めは……どこですか？
1464,[不痛王]エミール,6,光,エミールは「人間」を嫌う。ゆえに彼は、彼にとって肉塊にも等しき「西の世界」のその者たちを「原液」にまで戻す事とした。しかしまた、それでは兵には成り得ぬ為、次に「東の世界」の原住民を「原液」として混ぜ、種が育つのを静かに待った。そしてやがて、培養管から産み堕とされた数多に至る「混血」の群れ。それらを率い「純血」であるエミールは、更なる量の「原液」を求め、西に、東に、侵略を始めた。,あぁ……心地よい頭痛です,頭痛の種を育まなくては,僕の痛みは……どこですか？
1465,[全書王]ユウリカ,6,闇,残る時間は零となった。<span style="color:blue"><strong>残る時間は零となった。</strong></span><br class="spacer">手にした筆は床へと堕ち<span style="color:blue"><strong>ついに目覚めの刻は訪れ</strong></span><br class="spacer">、見える景色が傾いてゆ<span style="color:blue"><strong>、彼女はゆっくり眼を開</strong></span><br class="spacer">く。映るは彼女が刻んだ<span style="color:blue"><strong>く。映るは滅し絶つべき</strong></span><br class="spacer">書の数々。ユーリカは、<span style="color:blue"><strong>書の数々。それらは此処</strong></span><br class="spacer">薄れる意識で其れらを想<span style="color:blue"><strong>から先に、必要無い物。</strong></span><br class="spacer">い、そしてゆるやかに眼<span style="color:blue"><strong>ゆえに表裏は反転し、書</strong></span><br class="spacer">を閉じ、眠りについた。<span style="color:blue"><strong>を絶つ彼女が形を成す。</strong></span>,おやすみ……なさい……,目醒めの刻は来た,表裏は……反転する
1466,シルヴェスタ,4,火,シルヴェスタは王都を守護する「王国騎士団」所属の騎士である。どんな危険な戦場であっても、彼だけは必ず王都へと帰還するという噂から、「絶対帰還の負け犬」なる異名をつけられており、様々な隊より厄介払いと称され、追い出されて来た。そして次に彼が所属した第三番隊においても、蔑む視線は留まる所を知らず、特に隊一番の騎士であるオーガスタスには、一言すらも口をきいて貰った事が無い。,さて、仕事仕事っと！,足手まといじゃ無いつもりさ,誇りで済むなら安いもんさ
1467,[帰還王]シルヴェスタ,5,火,「絶対帰還の負け犬」なる異名、騎士とは思えぬ貧弱さ、更にはそれを甘んじて受け入れ、情けない笑顔を晒している姿勢。およそ騎士に必要とされる資質から、最も離れた位置にいるシルヴェスタは、相も変わらず隊の中で孤立した存在であった。そんな折、彼の所属する三番隊に、かの「赤き竜」討伐の任が言い渡される。その栄誉ある責務に皆が歓声を上げる中、シルヴェスタだけが、いつもの笑顔を消していた。,覚悟も過ぎれば毒になるよ,騎士の本分、果たすまでさ,覚悟で済むなら安いもんさ
1468,[騎還王]シルヴェスタ,6,火,誰より、死を覚悟していたはずであった。誰より、戦う力を身につけたはずであった。誰より、騎士たる誇りを持っていたはずであった。しかし、オーガスタスの持つそれらは、真の「騎士」にとって必要なものでは無いという事を、彼は今知った。そして地を這う彼の目の前で、必ず仲間を還すべく、咆こうを上げ「赤き竜」へと立ち向かうシルヴェスタこそ、真の騎士たる姿だという事を知った。,二度と失いたく無いだけだ,仲間の帰還が僕の誉れさ,怪我で済むなら安いもんさ
1469,ジル,4,闇,拷問の名門、アルドランド家の長女として生まれたジルには、年の離れた名も顔も知らぬ兄が居る。ジルが産まれる前に、父と母から勘当を言い渡され家を出たその兄の事を彼女は心底「恥」と思っており、しかしまた一方では感謝もしていた。なぜなら彼が居なくなったからこそ、ジルは家督を継ぐ事が出来る。約束された将来を棒に振った顔も知らぬ兄を心の中で蔑みながら、彼女は今日も高価な服を着て、社交の場へと躍り出る。,服が汚れちゃったじゃない！,誇りを捨てれば楽になれます,もう！無駄に長引かせないで
1470,[零落王]ジル,5,闇,没落し、全てを失ったアルドランド家。その上、父と母をも亡くしたジルに頼る者など無く、帝国の最下層たるその街へと、彼女は一人追いやられていた。初めて味わう泥混じりの水、異臭を放つ貧相な食事、路地裏を覆う油膜の張った水溜り。しかしそんな中にあっても彼女は、己の誇りを失わない。その証として「かつて」の高価な身なりも崩さずに居た。それが、最たる不幸を呼ぶとも知らず。,まだまだ余裕みたいですね！,私を見くびらないでください,何て下品な方なんでしょう！
1471,[片魂王]ジル,6,闇,ジルは決して誇りを捨てない。そびえ立つ「壁」を背にし、逃げ場も無く、数十にも及ぶ復讐心をたぎらせた暴徒たちを目の前にしようとも、その誇りが濁る事は無い。やがて次々と、彼女の服に染み込んだ血の臭いを嗅ぎ付け、かつて拷問を受けたものたちが押し寄せる。それでもジルは、拷問の名門として名を馳せたアルドランド家の誇りを胸に、高価な服が汚れるのもいとわず油膜の張る水溜りを踏みつけ、そのか細い剣の切っ先を、数多の傷痕が遺るドラゴンたちへと向けた。,きゃあ！乱暴しないでっ！！,私は決して誇りを捨てない,手荒な踊りは願い下げです
1472,ゼッターチェイン,4,水,<span style="color:#FF1493"><strong>[予告]</strong></span><br class="spacer"><br class="spacer">押し寄せる悪。ままならぬ仮眠。<br class="spacer">ゼッターマンの心を、過労と言う名の闇が蝕む。<br class="spacer"><br class="spacer">やがて「智慧の蜜柑」が敵の手に堕ちる刹那<br class="spacer">畑の地平より現れし者とは。<br class="spacer"><br class="spacer">次回、第伍話「その名はチェイン」<br class="spacer">縛る鎖は、敵か味方か。,了解センパイ！,縛るぜ悪党！止めるぜ悪事！,チェインヴァーーーストッ！
1473,[絶鎖王]ゼッターチェイン,5,水,<span style="color:#FF1493"><strong>[予告]</strong></span><br class="spacer"><br class="spacer">大破した畑。二年振りの休日。<br class="spacer">腰を痛めた博士は入院。<br class="spacer"><br class="spacer">そんな中、互いの正体を知らぬアラシとクサリは<br class="spacer">二人きりの休日を過ごす事となるが……。<br class="spacer"><br class="spacer">次回、第拾弐話「たまの休日、或いは騒動」<br class="spacer">望まぬ幸が、彼らに迫る。,了承センパイ！,縛るぜ自由！受けるぜ勝負！,チェインクローーズァーッ！
1474,[絶縛王]ゼッターチェイン,6,水,<span style="color:#FF1493"><strong>[予告]</strong></span><br class="spacer"><br class="spacer">博士の死と「智慧の蜜柑」の崩壊により<br class="spacer">ゼッターマンの心は砕かれた。<br class="spacer"><br class="spacer">ムフィスの使者が生み出したその「影」に<br class="spacer">チェインは独り、立ち向かう。<br class="spacer"><br class="spacer">次回、第百弐拾壱話「影、縛る鎖」<br class="spacer">そして二人を、死が分かつ。,合点センパイ！,縛るぜ絶望！託すぜ希望！,Xストォーームチェインッ！
1475,コニィ,4,火,コニィは、とある名も無き大監獄の看守長である。かつて「咎人」であった彼女は、処刑人の手によりこの監獄へと連れてこられ、あげく監獄長の趣味により着たくも無い服を着させられ、かれこれ数百年をこの場所で過ごしている。いずれ自身の刑期が終われば、これまで必死に働いた分の金を手に、外の空気を満喫するつもりでいるが、そもそも彼女は自身の刑期の長さを知らず、更には賃金が支払われた事も特に無い。,シャバの空気は旨かろうて,私もいつか自由を得るっス！,アイ、ビリィィイブ！！
1476,[自由王]コニィ,5,火,いや別にこの職場に不満があるとか、そういうわけじゃ無いんスけどね。ここに来てから、っていうか入れられてからもう何百年経ってんのか、と。んでもって、なんで私はただの一日も休みを貰えねぇのか、と。こんな暗くて陰気くさい場所で、着たくも無い服着せられて、おまけにここ数十年、ヴェル姐さんはろくに構ってもくれやしねぇしで。だから私はここを出て行く事に決めたんス。あ、止めても無駄っスからね。私、意志だけは固い方なんで。,私、意志だけは固い方なんで,これが私の退職届っス！！,フリィィイダム！イエァ！！
1477,[看守王]コニィ,6,火,<span style="color:blue"><strong>[復職願]</strong></span><br class="spacer"><br class="spacer">名称：<br class="spacer">コニィ・ライラック<br class="spacer"><br class="spacer">囚人番号：<br class="spacer">００２６０４７３９<br class="spacer"><br class="spacer">事由：<br class="spacer">外の世界は、私に冷たいっス。,シャバは私に冷たいっス……,勤労こそが人生だ！！,ァイエッサー！
1478,リズ,4,光,リズは「大災厄」にて孤児となり、屋敷へ連れてこられた。以来そこで小間使いとして仕えている。当初は自身と同じ境遇の子供たちも大勢居たが、時が経つとともにその数は減っていった。恐怖で逃げ出したのか、それとも喰われてしまったのか。ともあれ彼女が、今尚そのどちらでも無い事には理由があった。前者は彼女が感情を喪くしてしまったから、であり、後者は彼女を護るある少年が、必ず側に居てくれたから、である。,助けは特に要りません,御任せください、私の主,お静かにどうぞ
1479,[契約王]リズ,5,光,屋敷が燃える。リズが十数年仕えて来たその場所は、今や大火に包まれていた。屋敷だけでは無い。既に炎は燃え広がり、王都城下は黒煙に覆われている。二人はそれを、離れた場所から見下ろしていた。果たしてこの状況を造り出したのが、今、リズの隣に座る青年の手によるものなのかは分からない。しかし、燃える王都を見下ろす彼の、穏やかな、あるいは泣いているような笑顔を見て、彼女は優しく、物も言わずただ静かに青年を胸へと抱きとめ、そして一筋、涙を流した。,どうか私にお構いなく,それが主と私の契約です,しばしお静かにどうぞ
1480,[誓約王]リズ,6,光,「喋る剣」、もとい「自称聖剣」の所持者である青年の従者として旅を続けるリズ。目の前で、そのじょう舌さにおいて過去の面影を一切失った青年と、自称聖剣とが程度の低い言い争いを繰り広げる中、彼女は一人、無感情極まる顔で地図を開く。リズは旅の終着点を知らない。しかし、目的は把握している。そして地図から目を離し、いまだ口論を続ける「剣」へと目を向け、やがて来る、それを砕かねばならぬ日の事を想った。,どうぞ主のお気の済むまで,命尽きるまでの契約です,皆さまお静かにどうぞ
1481,ラムラ,4,光,臓花の天才「エマ・フリード」の弟子として、王都の工房で日夜修行に励む少女、ラムラ。師匠であるエマほどでは無いものの、その臓花技術には才気の片鱗がみなぎっており、一部の顧客から絶大な支持を受けている。それもあってか彼女は密かに、いつか師匠をも越え臓花の頂点に立つという野心を、心の中で無邪気にたぎらせている。,確か臓の量はっと,さて、お花に血をあげてっと,これでいっぱい育つかなっと
1482,[十花王]ラムラ,5,光,臓花を極めるためには、あらゆる植物を知り尽くす必要がある。ゆえにラムラは修行の一環として、顧客の庭園に出向き植物の点検、あるいは保全なども日々行っている。そんなある日の事、彼女は依頼を受け街外れにある「塔」へと向かう。そしてそこで、壁一面に咲く「龍樹の花」と、まるでその花のような白く透き通った肌を持つ、一人の少女と出会った。,あとは目玉を埋めてっと,さて、生きの良い内にっと,これでぐんぐん育つかなっと
1483,[臓花王]ラムラ,6,光,臓花とは、花に「竜」の血肉を喰らわせる事で成り立つ。そしてそれは決して違えてはならない。ラムラがエマに弟子入りした際、初めに教わり今まで守り続けて来た事であった。しかし今、彼女はその禁忌を犯した。無二の親友が、永遠に「花」として生きていけるように。やがて「竜樹の花」が形を変えラムラの体を覆う。自分の名を呼ぶ師匠の声が遠くで響くとほぼ同時に、視界は暗く、花は紅く、染まり彼女は臓花の頂きと成った。,ごめんね師匠……っと,さて、後は私の血を少しっと,これで死ぬまで育つかなっと
1484,オリヴァー,4,闇,帝国に現れた百年に一人の天才。それがオリヴァー・オールコットである。彼は齢僅か１３にして「屍再兵士」、「竜化分離」、「魔経結合」など、様々な理論を提唱、実践し、帝国科学評議会から注目を浴びて来た。そんな希代の天才は異例の若さにて、帝国軍内部機密開発所副所長という座を得るに至る。そして彼はそこで、千年に一人の天才、リンクス・オズワルドと出会う。,フフフ……,天才同士は惹かれ合うんだ,あぁ……実に楽しみだなぁ
1485,[天才王]オリヴァー,5,闇,開発所副所長となったオリヴァーにとって、今最も憧れる人物こそが、所長たるリンクス・オズワルド、その人であった。生まれて初めて出会った、自分を遥かに凌駕する天才。その天才に少しでも近付こうと、彼は日夜、リンクスを観察し、リンクスを研究し、頭の中でリンクスを解剖した。そしていつしかオリヴァーの心は、リンクス・オズワルドという存在の「全て」を欲するようになっていった。,フは……ヒ…ヒ……,妄想だけじゃ足りないよ……,まずは何処から……かなぁ
1486,[壊直王]オリヴァー,6,闇,リンクス・オズワルドは「万物結合」の理論を提唱し、実践し続けていた。それは有形、無形を問わずして適用可能な至高の理論であり、あるいは彼の全てでもあった。ゆえにオリヴァーは、まずそれを生み出す彼の手を、切って外した。そして次に彼の妻の足を切り、次に子　の叫びが聴こえるが、もはやオリヴァーは興味を失　邪魔者は居なく　手を、足を、名を　切って　繋げて　壊して　直して　やがて彼は　彼となった　。,ケヒ……ひ……！,今日からキミがボクの一部さ,切って繋げて壊して直す……
1487,[虚心王]ゴッドフリー,5,無,「東の世界」に存在する、ポップリオン家。その当主に仕えるのが、記憶無き男ゴッドフリーである。何やら自身がその地にて、過去にいざこざなどを起こしたようだが、当主はそれについての仔細を語らず、にも関わらずその責任と称し、目下散々こき使われている。また、彼は目覚めてこのかたどうにも竜が苦手であり、特に生まれたばかりにも関わらず、やたらと彼に懐いてくる小竜の世話に、毎夜毎日手を焼いている。,まったく不平等極まれり、だ,争いなんて無意味だと思うが,誰かが連鎖を絶たなければ
1488,[征等王]ゴッドフリー,6,無,いまだ炎がくすぶる中、ゴッドフリーは瓦れきを持ち上げ、己以外の生者を探す。その襲撃は唐突にして瞬く間、しかし恐るべき程強大なものであった。領陸全土を蒼炎で灼き、天より降り立つその者たち。当主はそれを「略奪者」と呼び、しかしゴッドフリーの心はそれを、それより遥かに悪しきと認識した。ゆえに彼は迷い無く剣を抜き、当主もあるいはその他の者も、全てが続き、そして僅かに半日も満たぬ、戦の幕は切って落ちた。,不平等こそ……悪そのものだ,俺が等しく正してみせる！！,やられたらやり返す……か
1489,[撃竜王]ヴェーラ,5,火,この世全ての竜と亜種とを、滅ぼす事を使命とする「竜撃滅組織グルト」。その若き頭目が、ヴェーラである。彼女は双子の弟ヴォッシュと共に、かつて一度壊滅しかけたこのグルトという組織を復興させ、かつ掲げる使命に賛同する数多くの仲間たちを得るに至っていた。しかし組織とは、巨大になればなるほどに、あるいは枷も多くなる。ゆえにそれすら断ち切る程の、かつて彼女の母が持ち得た、絶対的な竜人の力をヴェーラは求め、探して、欲していた。,全ての竜を撃滅する,その息の根を止めてみせる,我らが陣に慈悲は無い
1490,[撃龍王]ヴェーラ,6,火,分かつ炎の向こう側に、母の背中が揺らいで見える。その背を見守り、そして見送る、幼き頃の彼女と弟。やがて母は振り返り一つの言葉を紡ぐ。と、そこで必ずヴェルターは目を覚ます。十数年、その夢以外は見た事が無い。ただ、母の言葉を聴いた事も無い。果たして何を伝えたかったのか。あるいは弟ならば知っているかもしれない。しかし今、隣でよだれを垂らし眠り続ける彼に目を向け、彼女は望みの薄さを感じつつ、いつものように互いの耳を比べ、心に僅かな焦燥を抱く。,竜の駆逐は我らの宿命,息の根一つも逃しはしない,我らは遍く災禍の芽を絶つ
1491,[白爵王]ヴァルト,6,光,「大災厄」から数年が経ったある時、王都社交界に颯爽と現れた謎の大富豪、ヴァルト伯爵。情報通の貴族たちといえど、いまだ彼について認知している情報は少なく、分かっている事と言えば「極度の潔癖」、「人嫌い」、「高貴かつ不遜な物言い」、「秘書が美人」、「寝るとき全裸」、「高所好き」、「触れると危険」、「無宗教」ぐらいのものであり、その素性、そして人物像は一切の謎に包まれているといっても過言では無い。,汚らわしき事この上無い,祈る暇も塵には不要だ,我が領域に立ち入った罰だ
1492,[神爵王]ヴァルト,6,光,白き壁、白き柱、白き机、白き扉。その目もくらむような白き部屋の中、伯爵ヴァルトは純白の椅子に掛け書の頁を捲っていた。そこに描かれた、悲喜劇不条理明快さに表情一つ、眉一片すら動かさずに。と、扉の向こうで白き石床を打ち鳴らす足音が響く。徐々に部屋へと近付いてくる、その杖の音混じえる音の主こそ、ヴァルトと同じ書を憎む、王都随一の公爵であり、あるいは今、右手で静かに仮面を外す、「神」の真なる位と威を知る者であった。,寄るな触れるな汚らわしい！,万死をもって懺悔せよ,ならば神なる威を知るが良い
1493,[始王]シリウス,6,無,それはと或る時代と、時代の節目。シリウスは有史に遺る唯一人の、人と竜との共生を夢見た国王であった。人にとっても竜にとっても、およそ受け入れ難きその展望を、彼と王妃エルフィーナは必ず希望へ転じるべく、あるいは幼き頃からの夢を果たすべく、両者と対話を重ね、続けた。そしてやがて、ついに望み叶う刻、すなわち時代の節目は訪れ、しかしそれでも果たされるべき、夢は王妃の血と共に消えた。,我が声を聴け、竜たちよ,目指すは真なる世界の調和,我らの夢を果たすべく
1494,[空白王]シリウス,6,無,それは戦火ともはや呼べず、まさしく災禍というべき光景。破壊につぐ破壊が、あらゆる地平を滅し尽くし、人々はついに王たるシリウスへと無垢なる赦しを乞い、願う。しかし彼の瞳に、かつて王妃と共に見た夢果たすべき光は無く、今はただ、白く虚ろな空を映すばかり。そして心を覆い尽くす、その空白へと舞い降りる、彼の願いを聴き入れし龍。それはと或る時代と、時代の節目。やがて一人の国王が、龍へと下り、時代は始まる。,龍よ、我が願いを聴け,対価は世界と、その頂の座,王たる責務を果たすまで
1495,[電子娘]アクワイアちゃん,6,火,と或る祝祭の日、勢いあまり「2.5次元」の世界から飛び出してきた女の子。以来「2.5次元」と「ゲンジツ」を自由に行き来出来る不思議な体質となった。普段は「2.5次元」の世界で暮らしているが、自身の世界には存在しない「ゲィム」と呼ばれる品を物色する為、ちょくちょく「ゲンジツ」へと訪れる。中でも「アキハバラ」という土地をいたく気に入り、己が聖地と讃えている。尚、「ゲンジツ」で季節ごとの行事があるたび、積極的かつ活発に楽しんでいる。,ぐっもーにーん！o(^▽^)o,ワチョーイヾ(≧ω≦*)ノ,要チェケラ☆(ゝω・)
1496,火の悪食,4,火,<span style="color:#b9b9b9">代々「爆炎花」と呼ばれる錬金術を研究する家に生まれた　　　は、幼き頃にその才を開花させて以来、数え切れぬほどのドラゴンを屠ってきた。腕、足、頭、目玉、毛髪。やがてあらゆる血肉が爆ぜ、焼ける事に彼女が隠せぬ喜びを感じ始めた頃、つまり彼女の祖父母と父母と兄弟が、その大きな屋敷を去った頃、独りになった　　　は、自分の居場所を求め、いつか曾祖母から聞いた「教国」なる地を探し始めた。</span>,ニャハァ♪,悲鳴が止む迄止めないデス♪,じっくり中まで火通しデス♪
1497,水の悪食,4,水,<span style="color:#b9b9b9">アクアは雨に打たれた事が無い。小雨、大雨問わずして、彼女の身に降る如何なる雨も、彼女の身を避け地に落ちる。ゆえに幼き弟が、永き雨にて患い果てても、ゆえにたくましき父が、矢の雨を受け地に伏しても、ゆえに麗しき母が、銃弾の雨の中で宙を舞っても、雨はアクアを避け続ける。そして独りになったアクアは、自分の居場所を求め、地に落つ雨の音が鳴らした「教国」なる地を探し始めた。</span>,ニャププププ！,いやはや綺麗な雨音だねぇ,止まない雨に溺れちゃいなよ
1498,光の悪食,4,光,<span style="color:#b9b9b9">ユリンには友人が居た。彼女たちは姉妹のように仲が良く、いつでも共に児戯に興じ、何でも語らう仲であった。しかし或る日、彼女は父母より禁じられる。児戯も、語りも、会うことすらも、彼女と彼女の全てと全てを。ゆえに父母は永い眠りに就くこととなり、いつでも彼女と共に在ったユリンも、いつしか姿を消していた。そして独りになった友人は、自分の居場所を求め、いつかユリンから聞いた「教国」なる地を探し始めた。</span>,ニャハン☆,化けて出てきて良いんダヨ☆,ゆっくりおねんね……ダヨ☆
1499,闇の悪食,4,闇,<span style="color:#b9b9b9">幼き　　　は信じていた。皆が自身と「同じ」であると。ゆえに独りで森に棲む彼女は、それを確かめる為、街へ降りては人を拐った。しかし幾ら拐って中身を確かめても、其処には誰も居はしない。では果たして、　　　の中から話し掛ける、その声の主は誰なのか。分からぬままに、やがて街からは人が消えた。そして独りになった　　　は、自分の得るべき答えを求め、彼女の内より聴こえ続ける「教国」なる地を探し始めた。</span>,…………（ニャフフ）,（ハローハロー）さようなら,まだまだ（全然）足りないよ
1500,無の悪食,4,無,<span style="color:#b9b9b9">　　　　は誰の瞳に映ることも無かった。彼女自身は確かにそこに居るにも関わらず、父も、兄も、誰も、彼も、その存在を認知しない。果たしていつからそうだったのか、それともいつからそうなったのか。それすら定かになるより前に、招かれざる彼の手により、家族に瞳は光を喪くし、彼女はただただそれを見ていた。そして独りになった　　　　は、自分の居場所を求め、その時彼が耳元で囁いた「教国」なる地を探し始めた。</span>,…………ニャ,あなたの瞳は……私を映す？,私は此処でも一人ぼっち……
