no,name,rarity,attribute,story,cutin1,cutin2,cutin3
752,[天懐神]ヴァルトルス,6,光水,憐れなものだ、と彼は思う。一つの腕をもがれて失い、脚は捻れて歪に曲がり、片目は潰され光は無い。眼前、地に落ち座る其の神を見て、しかしヴァルトルスはまた、その背後、其の神が斬った71人の神を見据え、汚れた物を見るかのように、目を細めた。いずれもかつては神だった者。しかし今では不毛な骸。微かに音を鳴らす風が止む。彼が手にした剣が落ちる。胸を貫く刃を伝い、ゆっくり静かに血が滴る。独りの神の最後の牙が、一人の神の終わりに届く。,憐れなものだな,その臭いすら吐き気がする！,我が領域に立ち入るな
753,[獄焔将]ナタル,6,火,燃え、崩れ落ちる城。その青年を背中に背負い、ナタルはゆっくり、着実に歩を進める。彼の背中の傷は深く、血は刻々と流れ続けていた。あと僅か進めば城から抜ける。神の周到な罠により、門から続く跳ね橋が跡形もなく焼け落ちていた。しかしそれでも、ナタルはこの状況のただ中で、決死の笑みを浮かべて進む。ワノクニは間もなく新たな時代を迎える。そこに神たる者はもう要らない。なれば此の身が朽ちようとも、魂燃え尽き散ろうとも、構わず未来へ進むのみ。,今度は千倍返しデスね！,未来へ繋ぐ覚悟デス！,手加減は無しデス！
754,[耀焔将]ナタル,6,火光,ナタルが幼い頃。彼女の姉であるセツリは、よく頭を撫でてくれた。ナタルが泣いて帰ってきた時、ナタルが笑顔で帰ってきた時、ナタルが怒って帰ってきた時、ナタルの「母」が死んだ時。どんな時でも、セツリはやさしい笑顔でナタルを迎える。それがナタルの帰るべき場所だった。どんな時でもそこに帰れば、ナタルは必ず笑顔になった。それは、今でも心に刻まれるナタルの小さな、しかし何ものにも代えられぬ、大切な記憶。今はもう無い、帰りたかった、大切な場所。,今度はこっちの番デスね！,守ることこそ覚悟デス！,準備はばっちり完了デス！
755,[暗焔将]ナタル,6,火闇,ナタルは、カグラが笑ったところを見たことが無かった。何としてでも笑わせようと、一時、躍起になった頃もあった。しかしそれでも、笑顔の一つも見せはしてくれない。別段、不機嫌極まっているわけでも無く、ただただ笑いはしないのだ。或る時、セツリにそれを聞いた。すると彼女はこう言った。今は忘れているだけよ、と。其の時、意味は分からなかった。しかし今、ナタルはやっと理解した。散り逝くカグラ。その表情はやさしい笑顔に満ちていた。,今度は全力全開デスね！,誰もが生きて征くんデス！,逃げるなら今のうちデス！
756,[那天将]ネフティリア,6,闇,ネフティリアが背伸びをすると、「器」も同じく背伸びをした。彼女があくびをしていると、見よう見まねで器も真似する。空を眺めれば空を見て、地に目を向ければ地を眺める。何をするにも一緒だった。器はほとんど喋れなかったが、言葉が無くてもそれで良かった。あの時、出会えて本当に良かった。共に生きてくれて本当に良かった。本当はまだまだ一緒に居たかった。光が閉じた瞳の中に、想いは巡り、消えてゆく。それは、かけがえの無い想いの記憶。,生きてりゃいいことあるぜ！,それじゃあ元気でな！,もいっちょおまけだー！
757,[破天将]ネフティリア,6,闇火,それは、かけがえの無い出会いの記憶。ネフティリアはすぐに物を壊す。調度品から武具の類までとにかく全て、触れたものを皆破壊する。彼女に悪気は一切ない。むしろ気を使えば使うほど破壊の率は上がっていった。中でも彼女は武具を壊す。与えられれば三日と持たず全壊していた。そんな或る日、バベルに鍛冶屋がやってくる。心を読む武具を作るというその男に、彼女は槍を打ってもらった。やがて出来上がったのは、硝子で出来た、触れただけでも壊れてしまいそうな槍だった。,ぶっ壊れても知らねぇぞ！？,あー、じれってえ！,オラオラもっかいいくぜ！？
758,[酔天将]ネフティリア,6,闇水,それは、かけがえの無い友との記憶。次々、樽が空いていく。ネフティリアはディオーネほどに酒に強い神を見たことが無い。神とは言えども酒には酔う。元より下界の俗物たる酒は、多くの神に忌み嫌われていた。しかし、下界に広がる自由にこそ焦がれるディオーネは、そんな事など一切構わずただひたすらに飲み干していく。流麗にして豪快。ならばと、ネフティリアは樽ごと抱え酒を飲み干す。友も負けじと樽を担ぐ。夜は更け、しかしいつまでも、笑いが絶えることは無かった。,ホラホラいくれー！,ド派れにかますれー！！,まらまらいけるれー！？
759,[疾颯王]シェルクス,6,光,晴れやかな空、澄んだ空気。透き通る水。美しき水の谷、その一角にある書物庫で、ルカはその日に読む書を選んでいた。結局、長い時間を掛けて彼女が選び出したのは、もう何度も読み古した、彼が最初に書いた本。「竜との共存」という題目の其れを、ルカは大事に抱え家路につく。本の著者、光の谷の長とはしばらく会っていない。元気でやっているだろうか。またむつかしい顔で論文を書いているのだろうか。想いは風に、やがて届くは守りの願い。,風よ、守れ,届け我が羽矢！,風が必ず導いてくれる,この風と共に、逝こう
760,[焔風王]シェルクス,6,光火,シェルクスが火の谷の長ヴィクターと初めて出会ったのは、彼女が谷の長を引き継いだ日の、その夜に催された祝祭でのことであった。質実剛健な火の谷の元長は、自慢の娘を紹介すべく、シェルクスを彼女の元へと連れて行く。一際大きな人だかりの中、その中心に彼女は居た……が、しかし、その足元には多数の男が倒れている。急ぎ、何事かと駆け寄ったシェルクスの鼻先にヴィクターの華麗な蹴りが届いたとき、彼は彼女の、酒癖の悪さを知った。,風よ、燃やせ,轟け我が羽矢！,風は決して裏切らない
761,[瀧風王]シェルクス,6,光水,シェルクスの放った矢が、ドラゴンの片眼を射る。すかさず二射目の体勢を取りつつ、ドラゴンの足元に伏す同族の一行を見やった。五人、既に息は無い。否、一人の少女が座り込み、虚空を見つめて呆然としている。シェルクスが少女の名を呼ぶも、それに応える声は無い。ルカと呼ばれたその娘の眼に、浮かぶ光は暗く淀み、小さな顔には、竜か、或いは彼女の父の血が散っている。眼を失うも退かぬ竜。その血に濡れた鋭爪が娘の頭上へ振り下ろされた時、彼の二の矢は放たれた。,風よ、鳴け,護れ我が羽矢！,風の守りを力に変える,この風と共に、逝こう
762,[慈機王]フラウ,6,水,全てが終わったその後に、彼は少しも喋らなくなった。それが故障によるものなのか、それとも役目を終えたからなのか、フラウには分からない。しかしそれでも、時間転移は出来るままだし、何より彼はまだ温かい。風が吹く。被った帽子が飛ばされそうになり、フラウは慌ててそれを押さえる。見上げた空に鳥が二羽、南に向かって飛んでいた。それを見ながら、フラウは次に行きたい刻と場所を、なんとは無しに考え始めた。長かった雨が止む。二人の旅は、まだ始まったばかり。,さぁどうしよう０－６？,……………………………ン,再充填……完了！
763,[輝機王]フラウ,6,水光,フラウは光の時代に居た。果たして「Ｖ」が削ったその「穴」は、未来をどこまで変質させたのか。時と次元と場所とを越えて、世界自体に「杭」を打つ。打たれた其れは、やがて世界の「ひび」となり、拡がり、いずれは未来が割れてしまう。０－６は、その杭を取り除く「力」を備え持っていた。しかしそこには必ず「痕」が残る。そしてそれは、ひびほど酷くは無いものの、やはり未来を変質させる。だからフラウは絶望した。目の前に広がる、その杭だらけの光景に。,やるしか無いよ……０－６,全テノ未来ヲ救ッテミセル,対象、補足完了！
764,[騎機王]フラウ,6,水闇,「Ｖ」と「私」は間もなく消える。恐らく互いにこの攻撃で最後だろう。私の役目はそれで終わる。唯一心残りなのは、一人残していく彼女の事だ。そもそも彼女の話し相手は、ひとまず私しかいない。それに私が居ないと一人で起きることも出来ないし、言葉が通じない時代や土地では、私が手助けしなければならない。放っておくとすぐ風邪を引くし、いっつもどんな道でも迷う。この間なんて自分で食事を作ると言いながら、結局ほとんど私の神経干渉で料理したしそういえばこの間,これで最後だよ０－６！！,私ハ、フラウト共ニ生キル！,最終充填完了……射ちます！
765,[廻造王]ノア,6,闇,目を、開けた。暗闇の中、寝台に横たわるノアを月明かりが照らす。仰向けのまま、煙草を吸おうと探すものの、それはどこにも見つからず、彼女は再び虚空に目を移した。「Ｖ」は果たしてどうなったのか。そして世界は何故まだ此処に在るのか。思考は廻り、しかし答えは出ぬままにゆっくり静かに夜は更けていく。不意に部屋の扉が開いた。ノアは瞬間全てを悟る。そこに居たのは彼女が見知った帝国王の、見知らぬ若き日の姿。即ち「純血」。即ち其れは、繰り返された模造の座。,作業完了お先に失礼,悪いが私も模造品だ,おっと、忘れ物だ
766,[禍学王]ノア,6,闇火,三元老の指示により彼女は６つの命を造った。即ち「Ａ」から「Ｆ」のナンバーズ。既に稼働を開始しているオリジナルを含めシリーズの合計は７人となった。竜を葬り、神をうがつ。帝国が世界の全てを支配する為、ただその為だけに造り出された哀しき魂の奴隷たち。やがて彼らは気付くだろう。己の意義とその矛盾に。それならせめて、いつか安らぎを。そうして彼女は其れを造った。与えたナンバーは「Ｇ」。それは存在しないロストナンバー。ノアが託した、最後の「ゆらぎ」。,心までは造れんよ,まずい煙草だ,心だけでも足りんがな
767,[渦学王]ノア,6,闇水,ノアは、自身の監視を行い続けるその女軍人が嫌いでは無かった。「純血」では無い身でありながら大隊副隊長という地位にある彼女はしかし、心の底から帝国に尽くしているわけでも無く、それでいて、己の目的を遂行する為の意志は固い。その「ゆらぎ」をノアは気に入っていた。ゆらぎはいつか大きくなり、想定外の事象を引き起こす。彼女もかつてはそうだった。しかし今は、揺れ上りつつ霧散する、そのくわえた煙草の紫煙のように、誰も想わず、定めすらしない。,変わらないのは煙の味だけだ,悪いが私も暇じゃなくてな,特に忙しくも無いがな
768,[絶界神]あまてらす,6,火,女が男の名を呼んでいる。何度も何度も、繰り返し。それでも男の瞳は閉じたまま、呼ぶ声だけが虚しく響く。あまてらすは、はかなき人の生を思う。神たる自身にここまで迫り、使徒たちすらをも退けた。しかし、たった一つの致命の傷で、いとも容易に死に至る。眼下で死にゆく男のように、果てれば其処には何も遺らない。今、彼女は求めた解に達した。もはや此の地に未練は無い。憐れむ笑みを浮かべつつ、あまてらすは静かにその地を後にする。やがて、永く続いた夜が明けた。,一件落着…ですわ,満足満足…ですわ,安眠安眠…ですわ
769,[緋界神]あまてらす,6,火光,傘が、くるくる、廻ってる。その真っ白な部屋が好きだった。父と母の工房。鉄の匂いと火の暖かさ。或る日も夕刻、工房へと向かった。扉を開けて、目に飛び込んできたのは鮮やか過ぎる朱。部屋は真っ赤に染まっていた。四方の壁も天井も、床一面も全て紅。否、正確には飛び散りぬ濡らす、朱い紅い赤。そして、傘を廻す、長い髪の美しき人。或いはその奥、壁に押し、当てられた、かつてセツリの親だった「もの」。目が、廻る。傘はまだ、くるくる、くるくる、廻ってる。,自業自得…ですわ,痛快痛快…ですわ,不眠不休…ですわ
770,[偽界神]あまてらす,6,火闇,雨が、ざあざあ、降っている。木で造られた橋の下。住む場所無く、食べる物無く、拠り所無く生きていた。橋の隙間から射す雨が無慈悲に体の熱を奪う。誰も気遣う者は居ない。犬畜生にすら劣る。或いは何かの罪を犯すもいいが、犯す力はもはや無い。死を覚悟した。親に貰った唯一のお守り、「神楽」と名前が書かれた其れを、大事に抱いて眠りにつく。と、不意に雨が止んだ。目を開けると、そこには傘をさした、紅い衣の美しき人。雨はまだ、ざあざあ、ざあざあ、降っている。,因果応報…ですわ,脆弱脆弱…ですわ,年中無休…ですわ,愛別離苦……ですわ
771,[妃王]マリアンヌ,5,光,ドンの伝説はセント・クルスにある第七宿場街から始まる。今じゃ荒れ果て、朽ちたあの街さ。あそこは昔、悪名高いダイアモンド・ギルヴァって悪党が支配してた。違法酒場に違法カジノ。法のなんたるかなんて関係無いゴロツキ共のたまり場さ。そんな街にだ、セント・クルスの王妃、マリアンヌが視察に来るってんだから、さぁ大変なこった。さっそくギルヴァが誘拐計画なんて物騒なもの立ててた時、そう、あの赤いマントのガンマンはふらりと街に立ち寄ったんだ。（０２）,おどきになって貴方がた！,さぁ、いきますわよ！,さぁお立ちなさい！！
772,[白妃王]マリアンヌ,6,光,大方、ギルヴァに誘拐されそうになったマリアンヌをドンが助けた、なんて想像してたんだろ。残念だけどそりゃ違う。むしろ逆だ。マリアンヌは自分への誘拐計画を利用したのさ。誘拐されたように見せかけて逃げ出した。まったくとんだお転婆娘だ。で、その過程で彼女はギルヴァが一番金を掛けてた酒場を木っ端みじんに吹っ飛ばすんだが、それに巻き込まれたのがドンってわけだ。まぁ結局彼女を助ける事ににはなるんだが、その時、厄介な奴の恨みも買っちまったわけよ。（０３）,ごめんあそばせ貴方がた！,私が射ち抜きますわ！,諦めるにはまだ早くってよ！
773,[鏡渦王]ウォルター,5,水,ウォルターは或る「狭い世界」に暮らす、おかしな帽子屋である。本名をウォルトリアム・ハリ・ダークラウド・フォンラートIII世というが、そんな名前は彼自身、とうの昔に忘れてしまっていた。なぜなら彼は、自分が暮らすその世界の出来事が、毎日同じ繰り返しである事を知っている。自身が興じるお茶会も、今口にした答えの無い謎掛けも、或いはこれらの思考さえ、全ては「既に書かれた」事象であることを、おかしな帽子屋ウォルターは、即ち全てを知っていた。,ティータイムをどうぞ,お開きの時間です,貴方の望みは僕が叶える
774,[鏡禍王]ウォルター,6,水,繰り返す日々。ウォルターの持つ硝子時計は毎日同じ日付を示していた。今日も昨日と全く同じ。もうすぐ彼はハートの女王に呼び出され、いびられ、蹴られ、殴られる。多少の差異は在るものの、概ね其れの繰り返し。しかしその日は様子が違った。見た事も無い怪物が現れハートの兵を燃やし尽くす。ハートの女王が醜く何かを喚く中、しかし或る時唐突にその首は落ちる。血を浴び佇む少女が一人。おかしな帽子屋ウォルターの、針が止まった硝子時計が、その瞬間から時を刻む。,そろそろお茶にしましょうか,お仕置きの時間です,貴方がそれを望むなら
775,[泥王]ドロロ,5,闇,<span style="color:#FF1493"><strong>[GD7021 三十二の月・闇の讃日]</strong></span><br class="spacer">またやってしまった。なかなか計画どおりにはいかぬものです。ものを盗ったらすぐ逃げる、たったそれだけのことなのに。まずものを盗りに家にはいったら、おじいさんが倒れていました。あわてて助けを呼んでいたらいっぱい人があつまってきてしまったので、いそいで外に出たら、今度は子供が獣におそわれていて、いっしょうけんめい追い払ってたら盗ったもの全部わすれてきたです。,くじけません！,あしたはがんばります！
776,[大泥王]ドロロ,6,闇,<span style="color:#FF1493"><strong>[GD7021 三十四の月・闇の讃日]</strong></span><br class="spacer">「西」での暮らしにも、だいぶなれてきました。今日も、ものを盗りに出かけたら、このあいだ助けたおじいさんがいっぱい食べ物ををくれたし、いっしょうけんめい守った子のおうちでご飯をごちそうになりました。そのあと、となりの家のおばあちゃんのお話相手をして、そういえば村はずれに住んでいるお医者さんのお手伝いもしてお礼をもらいました。なのであしたも元気に、もの盗りいくです！,いっぱいいただくです！,あしたもがんばります！
777,[厄鬼王]アシュラ,5,火,大空の荒くれ者、炎と天とを司る「ひてん族」の長たる座を継いだアシュラは其の日、遥か過去より一族が憎む天敵「てんぐ族」を討ち滅ぼすことを、今は亡き父の墓前に誓った。あの日、焼け落ちた翼、腕に射たれた無数の矢、斬り裂かれた胸の傷。翼を持った見慣れぬ獣を引き連れ、変わり果てた父の亡骸をアシュラ達の前に堕とした三人。「てんぐ」の面を着けたその者たちの、首を必ず堕として帰ると、アシュラは憤怒に心を染めた。,芯の髄まで燃やしてやらぁ,燃えて散らすが火天の魂
778,[修羅王]アシュラ,6,火,其れは、憤怒に消されたはかなき想いで。「ひてん族」と［てんぐ族」。古来より犬猿の仲であった両者はしかし、或る時、一時の和解を見る。時のてんぐ族族長は、これより此の地に降り掛かる「災厄」を予見し、アシュラの父に和解と協力を申し出た。其の夜、盃を交わし合う父達の姿を見た幼きアシュラは、安堵の念を感じていた。右手の先に握られる、てんぐの面を着けた少女の左手に、温かな安堵の気持ちが込められるのを、其の時アシュラは、確かに感じていた。,修羅の焔で焼いてやらぁ,散る灰追わぬが修羅の道
779,[壊血王]オリヴァー,5,闇,或る農家の長男として生まれたオリヴァーは、いつしか自分が世界を救うことを夢見て旅に出たがその途中、海は荒れ、船は転覆し、砂漠の真ん中で倒れていると一羽の鳥が頭の上に止まり、その鳥の導きのまま竜と共に暮らすことを決意しつつ、それでも決して諦めぬと剣を向けたその先に居た神と共に酒を飲んでいると突然扉を叩く音があり、扉を開けばそこには夢のような光景が悪夢の幕開けを物語っていた老婆の息は途絶え、二度と彼の姿を見る者は無かった。,クヒャ！,今にも頭が割れそうだよ！
780,[死血王]オリヴァー,6,闇,<br class="spacer">切って、繋げて。壊して、直して。<br class="spacer">ボクの人生、継ぎ接ぎだらけ。<br class="spacer"><br class="spacer">,クヒャヒャヒャ！！,こんな頭はもういらないや！
781,[焔神皇]オーガスタス,6,火,それは怒りか、或いは怯えか。煮えたぎるマグマ。視界を遮る灼熱の蒸気。或る火山にて、その歴戦の老戦士は「朱竜」と呼ばれるドラゴンと対峙していた。それは、彼が出会ったどの敵よりも、遥かに強く、遥かに暴虐。そして今、その邪悪の権化の頬から顎に掛け、大きな傷が血に濡れ赤く艶めいていた。それは怒りか、或いは怯えか、朱竜の雄叫びが耳を貫く。その目を静かに、しかし確かに見据えながら、オーガスタスは、遺す数多の部下の顔、そして妻の笑顔を思い出していた。,まだまだ手ぬるいな！,最後の際まで諦めんッ！！,本気で行くぞ、小僧ッ！！
782,[水騎皇]ルーク,6,水,ルークは悪食王が棲む城の、その階段に足をかけていた。階段の先、扉の向こうに恐らく彼女、ウルスラは居る。今こそ誓いを、果たす時。ルークの視線が、ゆっくり下がる。自身に掛けられ、そしてウルスラに架せられた呪いを解くには、最早、これしか策は無い。後からここに着すであろう、海姫リヴァイア、そしてメアリー。二人が決して迷わぬよう、否、とどまり迷うも、必ず呪いが「解かれる」よう、せめて己は、とルークは強く視線を上げ、重い石扉を押し開いた。,誓いを果たすは今ッ！,何があっても負けはしない！,私が必ず護り通す！
783,[偽聖皇]アラン,6,光,アランは手に持つ聖剣を見る。それが果たして本当に、「聖なる剣」であるのかと、彼は目を閉じそう思う。神か、或いは王か人か。いずれにしても誰かが定めたその価値が、真なる姿であるとは限らない。あの日、あの時、彼女の胸に突き立てられたその剣を引き抜いた瞬間から、アランにとって、既にそれは「聖なる剣」では無く、単なる「命を奪う物」であった。初めて奪った命の感触。その手触りを思い起こし、視界は暗く閉じたまま、手にした剣が、アランの喉を貫いた。,これが信じた正義の果てだ,光の果てには闇しか無い,死をこそ尊べ
784,[狂牙皇]エイゼル,6,闇,帝国に在る、一つの病室。其処に彼は居た。「魔眼」に心を破壊され、その眼を奪われ光を失くしてもまだ、その類稀なる屈強な意思が、かろうじてエイゼルの自我をその身にとどめ抜いている。彼には一人の息子が居た。既に母親と共にエイゼルの元を去ってはいたが、彼の病状を知り、懸命な看護を引き受けていた。その甲斐あってか、エイゼルを蝕む竜化の症状は、やがて一旦減衰してゆく。しかし或る時、病室を訪れた旅の女の「血」の施しが、善なる彼の心を、完全に砕いた。,う……ぁ……血が……,モット血ヲ寄越セエェエ！,ぐ……あ……まだ……だ
785,[虚絶皇]ジョセフ,6,無,いまや五騎士の中でも随一の実力を備え、他の四騎士を束ねる立場になったジョセフ。彼は、反政府組織「白の狩人」を根本から抹消するため、ついにその鎮圧作戦を決行した。作戦は三つの段階に分かれている。まず、既にこちらの手札となった、ルドルフ、並びにクレメンスが率いる「反組織」集団を、白の狩人総本部へとけしかける。その混乱に乗じ、五騎士の一人ロビンをおとりとして、道を作る。やがて最後の段に達した時、ジョセフがテオドールの首を取り、計画は完了する。,ふん、間抜けめ,この勝負……必ず勝つ,戦いの年季が違うんだよ
786,[炎憐皇]フィリス,6,火,もう幾日も、その火は灯り続けている。燃ゆる槍「獄炎槍」。フィリスの魂を対価をして灯され続けるその炎が、ドラゴンの厚き鱗を溶かし貫き、肉を焼き焦がす。あと幾匹のドラゴンが、此処には残っているのだろうか。フィリスは考え、そして止める。故郷なき今、心残りは何も無い。もはや命を長らえる意味も。ただふと命のこの際で、思い出すのは、孤児院で暮らす子どもたち。そして一人の少女の姿。ここに至り、ようやく彼女はその事に気づく。やがて灯り続けた火が消える。,燃え尽きろッ！ドラゴン！,つらぬけぇーーーーッ！！,その魂すら、灰にするッ！！
787,[救世皇]ウルスラ,6,水,二つの月が夜に照り、二つの影をうつし出す。一つの剣と、一つの盾。その二人は互いを支え合うようにして、その場に膝をついていた。彼女と彼の胸からは血がにじみ、蒼の装具が朱に染まっていく。矢は的確に、心の臓を貫いていた。故に「呪い」は、破壊出来た。ウルスラに架された番の呪い。ルークの命と、彼女の故郷、それらを縛る悪食王の邪悪な呪い。呼吸が細く、薄くなる。後悔などは微塵もなかった。しかし、やがて流れて落ちた涙を、月の光が照らしていた。,正義の為に、己は捨てた！,迷わず、貫く！！,もはや私に迷いは無いッ！
788,[騎聖皇]エンゼリカ,6,光,眼前に、おぞましき光景が広がっていた。そして、耳に響くは悲痛なうなり。痛みに身をよじ、泣き、叫ぶ者。岩の如きに強張りつき、竜の鱗に覆われし者。自我を失い、竜化した者。其れに喰われて四散した者。生き延び、いまだ発症せぬ者は、門戸を固く閉ざしたまま、騎士王たちの問い掛けに、一切の返事も無い。雲は厚く、村は影に包まれている。騎士王、そしてエンゼリカにとって、出会ったことの無い「悪」が、即ち「正義」という名の根底が、瓦解の音を響かせ始めた。,それでも私の正義を貫く！,此れが正義と言うのならっ！,絶対ここで止めてみせる！
789,[絶園皇]ヴァイオラ,6,闇,神の使徒たるヴァイオラとフィオナ。彼女たちに、或る「人形」の破壊の命が下った。人が造りし模造の人。オクタヴィアと名付けられた其れは、依り代の原理を元にし、生み出されていた。その行いは、神の領域を犯す。しかし或いはそれだけならば、神の目にすら留まらず、静かに生を送れたかもしれない。しかしその人形に心を許し、果ては自身も堕天しかねぬ、愚かな使徒が現れたことで、ことの有り様は大きく変わった。即ち四つの人形は、その瞬間から絶望へと歩みを進める。,絶望を、くれてやる,死が二人を分かつまで……,捨てろ、希望を
790,[希園皇]フィオナ,6,無,痛みは無い。槍が体を貫く感触、そして自由を失くした体の重さが、彼女の感じた最後の感覚であった。やがて体が地に落ちる頃、その魂は既に無い。その境界に至り達する、ほんの僅かな刻の中、しかしヴァイオラは想った。死をもち二人が分かれたるなら、それこそ決して誰も及ばぬ、神すら止めることの出来ない自由であると。そのせめてもの希望を抱き、やがて瞳は暗く沈む。そして体が地に落ちた時、彼女の右手が、フィオナの左の手に重なった。,希望を、見出しなさい,死が二人を分かつまで……,すがりなさい、絶望に
791,[焔帥皇]フォスター,6,火,フォスターは人の役に立ちたかった。人々が竜の姿に怯えることなく平和に暮らす世界。その為に、彼は昼夜問わず没頭した。竜を退治し、人の世を救う発明に。貫きえぐる「矢弾」、浴びせ焼く「流炎」、斬りはねる「擬刃」、潰し散らす「風槌」。多くの物を彼は造った。そして造った物は、多くの竜と、しかし、いくばくかの人をも壊した。それでも彼は造ることを止めなかった。やがてその発明を恐れ出した人々は、彼を悪魔と罵った。それでも彼は創ることを止めなかった。,貫き、えぐる,俺は救いたかっただけだ,削り、剥がす、廻槍
792,[瀧提皇]ターナー,6,水,開け放たれた窓を通して、やわらかな雨の匂い、そして音が部屋の中を包み、満たす。初めて出会った時からずっと、妻と雨は共にあった。故に、ここ十数年のターナーの思い出も、常に薄く暗い、それでいて心地の良い雨の風景によって満たされていた。その風景の中で妻は、いつも静かに笑っている。ターナーは彼女の悲しみの表情を知らない。今、横たわる妻の手は降り続ける雨よりも冷たい。しかしそれでも、彼女は微笑む。やがて微笑み終えた頃、長かった雨が上がっていた。,この音色を、楽しめ,終幕の、時間だ,もう、雨は、止んだ
793,[離元皇]エドワーズ,6,光,五人の子どもの、色とりどりの声が聴こえる。はしゃぎ声、笑い声、泣き声。子どもたちはその、小さな家の小さな庭で遊んでいた。エドワーズは子どもたちの遊ぶ姿に思わず笑みを浮かべる。と、不意に家の扉が開き、一人の女性がかごを抱えて外へと出てきた。彼女は子どもたちに微笑みかけながら、洗濯物をかごから取り出す。そして遅れて、家の中から見知らぬ男性が姿を現した。堀の影からそれを見たエドワーズは、優しい笑みを浮かべたまま、一人静かにその場をあとにした。,これが最終解答だ！,間違いなんて一つも無かった,私は静かに見守るさ
794,[首牙皇]スミス,6,闇,其れは一つの軍隊とも言えた。スミスは盗賊王への粛清を決行すべく自ら指揮を執ることを決めた。即ち其れは、己の配下百余人の統率。いずれもスミスに忠誠を尽くす、筋金入りの「犬」たちであった。貧困の街で幼き頃から泥をすすり、這いつくばり、隙あらば「人間」の喉に喰らい付いてきた「犬」たち。それらをスミスは拾い、集め、彼の理想の集団を創り上げていた。やがて「貿易真社」と名を変えて世界の悪を牛耳る者らが、スミスの歪んだ笑みと共に静かに産声を上げた。,行くぞ、犬どもッ！！,その牙、根こそぎ抜いてやる,四の五の言わず、死ね
795,[司処皇]ロビン,6,無,一段上の階段に足を掛ける。木板が軋む音を感じた。アポロース家の復権の為、取れる手段の限りを尽くした。権力という上るべき階段を駆け上がった先、ロビンは己に架せられた最後の階段と対峙していた。しかし視界はどこまでも暗い。また一段、階段を上る。両腕を支えられ、つまずかないよう、ゆっくり、ゆっくり、上っていく。やがて数えて十三段、上った所で歩みは止まり、頭を覆った布袋が剥がされる。処刑の台のその頂で、ロビンは射す陽の光に目を細めた。,私は、上りきった！！,目指したのは、この頂だ！,晒すがいい、貴様も憐れに
796,[爆炎皇]レイチェル,6,火,夜。草原に用意された幾十もの杭。そして、その杭に縛り付けられた幾十もの幼き竜。杭と竜は円状に配され、その中央にはレイチェルが居た。と、瞬間、鮮やかな火花が舞う。一つ、二つと連結し、それはいつしか大きな円を描き、辺りを照らし出すほどの、まばゆい虹の爆炎となった。見る者全ての心を奪うほど、その爆炎は美しいものであったがしかし、生憎今その虹を目に出来るのはレイチェルのみ。そして残るは無数の骸と、虹に誘き出されし幾百の竜。,さぁ、死に花をッ！,芸術は、爆散よ,爆ぜろ、散らせ、花を
797,[偽己皇]メアリー,6,水,其れは記憶の欠片。悪食王と海姫の戦いが終わった。地に伏す者と、地に立つ者。メアリーは微笑みを浮かべ、傷だらけの体で尚そこに立ちつくす戦いの勝者の元へと歩み寄る。全てが彼女の思惑通りであった。今、この刻に至る道程も、果たして決まった勝者と、敗者も。勝者、即ち悪食王の魂はしかし、もはや風前の灯火であった。その手から剣が落ち、音を立てる。地に伏し血に染まる敗者に一瞥もなくメアリーは進む。やがて、ゆっくり上がったその腕が、悪食王の胸を貫いた。,心臓は、貰って行くよ,あぁ、もう起きなきゃ……,これは目が覚める痛さだよ～
798,[戒悪皇]ローザ,6,光,すぐに良くなる、とローザは言った。その時すべきだった事は、本来ならば母親らしい看病を経て、診療所へと連れて行くことであった。しかし、嘘、偽りの御託を並べる邪悪な彼女の心の中には、そんな想いは微塵も無かった。それはまさに、真なる悪魔。ローザが愛娘に対して最後に行った実験は、まさしく「竜化」のそれであった。或いはそれが彼女の娘に対する愛情表現なのかもしれないが、少なくとも娘のその後の人生は、業に抗い続けなければならない辛く厳しいものになる。,へっちゃらでしょ？,全然痛くないからねー？,張り切っちゃうぞー！
799,[呪血皇]ノーラ,6,闇,旅を続けるノーラが立ち寄った、とある街中。帝国の領土内に在るその街には、幾つもの医療施設が存在していた。或いはその街全体が、医療の為に造られた一つの大きな箱庭のようでもあった。ノーラは事前に聞き及んでいた情報を元に、ある建物を目指した。白く、大きな箱のような立方体の建物。窓は無く、まるで外からの侵入を拒み、中からは何も逃さぬ風体の其れは、名を「特異病態管理棟」といった。間近で建物を見上げるノーラ。と、その入り口から銀髪の青年が姿を現した。,償いは、まだ終わらない,私は必ず目的を果たす！,意志が、貫く
800,[悪食皇]ローレッタ,6,無,悪食王の魂を引き継ぎし幾人もの魔女が、役目を終えた宿主を見下す。両の腕を無残にもがれ、壁を背にして地に腰を落とすその女は、自らが流した紅く揺らめく血の上で、弱く浅い呼吸を繰り返していた。自らの記憶、或いは人格を封印し、必死で悪食王の魂と戦ってきた女。しかしその実、女の中のもう一人の女は永い刻をかけ、悪食王の魂と融合を続け、そして其れは成った。やがて、ローレッタの口から漏れる猫のような奇妙な笑い声とともに、女の首は宙を舞った。,ニャハハハハハ！！,恐怖の門は開かれたッ！,心臓を捧げるがいい
