no,name,rarity,attribute,story,cutin1,cutin2,cutin3
382,[邪悪王]ファウスト,6,水,体を手に入れ、手始めに百の魂を喰らい尽くした彼は、物足りぬ顔で今しがた滅ぼした村を後にする。喰えば喰うほど力は増し、知恵をも得るファウストは意気揚々と次なる餌食の村へと向かった。否、ファウストでは無い。それは悪食の王、邪悪の権化。その名をクトゥールと云う。,ギハハハハハ！！,恐怖に叫ぶ魂を捧げよッ！,我に貴様の全てを捧げよ
383,キルト,3,光,キルトは、王都にある魔導工学の工房にて、工房の主たる女魔導師の助手を務める少年である。病気の妹を救う為、彼は懇願の末、ある条件付きで魔導師の元での研究を許されていた。その条件は二つ。一つは毎日の工房掃除。こと掃除に関して、彼女ほどうるさい者を、キルトは知らない。そしてもう一つの条件は、或る部屋へ立ち入る事の、絶対的な禁止であった。,魔工をなめんなよッ！,俺が治してみせるんだ！,いっくぜ！
384,キルト・ブリッツ,4,光,キルトの雇い主である女魔導師は、とにかく口うるさい。とかく、人に心配を掛ける事を許さぬ彼女だが、その当の本人が、ここ数週間工房に顔を出していない。彼女が用意した妹の薬が数ヶ月分は常備されていた為、その点での不安は無いが、何の音沙汰も無い彼女自身をキルトは心配し始めていた。そんな或る日。女魔導師が王国の騎士団に捉えられたとの情報がキルトの元へ舞い込む。,掃除は任せとけって！,いつか必ず治してみせる,必ず、大丈夫……
385,メリル,3,水,メリルは、故郷の村からほど近い場所にある修道院に属する修道女である。断罪を己に課し、文字通り血のにじむ厳しい修練の日々に耐える彼女であったが、それ程までにしなければ、その秘めたる罪を償う事は出来なかった。そんな折、村まで遣いに出ていた他の修道女が、血相を変えて修道院に帰還する。,神のご慈悲を…,想いよ消え去れ…,もうちょっと……
386,メリル・グレッチャー,4,水,不吉な報を側聞し、急ぎ村へと戻ったメリルが目にしたのは、おびただしい数の「人の痕跡」であった。得体の知れぬ恐怖からくる冷ややかな汗が、メリルの首筋を濡らす。と、突如背後で笑い声が響く。見ればそこには彼女の兄が居た。否、もはや其れは兄では無い。メリルは、奇妙で不快に笑い立てる、かつて愛したその「何か」に対し、手にした十字の槍を向ける。,あと少し…,神のご加護を…,見ていて、兄さん
387,レオ,3,闇,飢えることすら忘れてしまう程。渇くことすら忘れてしまう程。生きることすら忘れてしまう程。それ程に、レオは生死の境をさまよっていた。その広大な砂漠の真ん中に一人置き捨てられた彼は、誰を呪うわけでも無く、ただ一人で何者かを呪った。やがて意識が薄れる中、彼はある幻覚を視る。それは、とても大きな、砂漠を疾走る船の幻であった。,助けて……,誰か…,もう……
388,レオ・カタストロフ,4,闇,レオが、砂漠を疾走る船「ロスト・ブロンド号」に拾われてから一年ほどが経っていた。彼は、彼を救った女船長や乗組員との砂漠を巡る旅の中ですっかり生きる気力を取り戻していた。そんなある日、船が僅かに慌ただしくなる。担ぎ込まれた血塗れる隻腕の剣士と、彼に寄り添う一人の少女。彼女の姿を見た瞬間、なぜだかレオは胸の鼓動が一段弾んだ。,少し胸が痛みます…,さて今日の晩御飯はっと…,僕だってやれるさ……
389,プリティ,3,火,今日も明日も、ときどき、ドキドキ！？可憐な乙女が激震変身！狙ったエモノは逃さない！地獄の果てまで逃がさない！必ず仕留めて皮を剥ぐ！血の一滴も逃がさない！マジカルガール、プリティ・ウィッチ！！,お前なんか消えちゃえ～！,やっつけちゃうんだもん！
390,プリティ・ウィッチ,4,火,今日も昨日も、わくわく、バクバク！？キュートな乙女が爆進変身！定めたエモノは逃がさない！足撃ち、手撃ち、自由奪う！必ず吊るして皮を剥ぐ！血しぶき浴びて大喝采！マジカルハニー、プリティ・ウィッチ！！,お前なんか滅びちゃえ～！,正義は必ず勝つんだもん！,チュドーン！
391,火の亡霊,1,火,［名も無き騎士の失われた記録］<br class="spacer">その騎士は竜と対峙していた。仲間は全てが地に伏しており、生きる者は騎士と、そして対峙する竜ばかりであった。剣を握る手が震える。勝つか、生きるか、逃げるか、乞うか。しかしいずれをとっても、眼前に立つ五十もの竜が、それを許すことは無い。,……
392,火の遺霊,2,火,［名も無き剣士の失われた記録］<br class="spacer">剣士には約束された将来があった。生まれながらの家の地位、あらかじめ容易された騎士団長の椅子、美しき妻、優秀な子、幸せな老後、老いた体、思考の巡らぬ愚鈍な日々、歩くもままならぬ寝たきりの生活、そして人生の終わり。剣士は平凡な人生を終えた。,……
393,火の魄霊,3,火,［名も無き戦士の失われた記録］<br class="spacer">暑さを感じ目を覚ました戦士は、自分がまだ生きていることに驚くと共に、その洞穴がどこであるのかと不思議に思った。そこは蒸し暑く、壁や地面はやや弾力があり、そして酷い臭いが立ち込めていた。意を決して奥へと進む戦士。竜の腹の中、時間はもう無い。,……
394,水の亡霊,1,水,［名も無き船乗りの失われた記録］<br class="spacer">広い海の上を一つの小舟が漂っている。船に乗る船乗りの膝上には海図らしきものが広げられ、右手には望遠鏡が握られている。左手に握られたオールに海鳥が止まり静かに船が動き出す。船乗りが動かなくなって五日。小舟はいまだ広い海の上を漂っている。,……
395,水の遺霊,2,水,［名も無き憲兵の失われた記録］<br class="spacer">生温い空気が頬を撫でる。粘り着くような重たい緊張の中、私は身じろぎ一つ出来ずただ一点だけを見つめ立ちすくんでいた。額から汗が流れ落ちる。違う。それは無意識の落涙だった。おとうさんおかあさんこんなむすめでごめんなさい。鼻先の竜が大きな口を開けた。,……
396,水の魄霊,3,水,［名も無き調査兵の失われた記録］<br class="spacer">その調査兵の視力は失われていた。任務中に竜の襲撃にあった彼は眼を負傷し、その後仲間とも散り散りになった。音だけを頼りに進む彼の耳に竜の足音と雄叫びが聞こえる。恐れおののき走り出す調査兵。草が揺れ、雷鳴が轟く中、周囲には何も居らず、走る先にはただ崖があるのみ。,……
397,光の亡霊,1,光,［名も無き守衛の失われた記録］<br class="spacer">その城壁は鉄壁となった。門は固く閉ざされ、そびえ立つ強固な壁は一匹たりとも竜の侵入を許さない。商人や他国からの使者も立ち入る事を禁じられ、門には外から確かな溶接が施された。完璧な鉄壁。中からは人々の声が聞こえる。竜から逃げ惑う人々の声が。,……
398,光の遺霊,2,光,［名も無き貴族の失われた記録］<br class="spacer">私の何が悪かったというのだ私の判断に誤りは無かったあそこで私が決断を下さなければ私すらも竜のえじきになっていたにちがいないのだからわたしだけがいきのこってにげかえってきたからといってなにもわるくな<br class="spacer">貴族の最後の弁明が終わった。,……
399,光の魄霊,3,光,［名も無き兵士の失われた記録］<br class="spacer">その兵士には妻が居た。<br class="spacer">「今日も良い天気だね」妻の口は閉ざされたまま「君も気晴らしに出掛けると良い」触れた頭からは髪が抜け落ち「帰りは少し遅くなるかもしれない」ひび割れた瞳は虚空を見つめ「それじゃあ行ってくるよ」応えは無い。,……
400,闇の亡霊,1,闇,［名も無き敗残兵の失われた記録］<br class="spacer">その敗残兵は山の中をさまよっていた。三日三晩飲まず食わずのままの彼だったが、高台に差し掛かったとき小さな村を見付ける。喜び勇みその方角を目指そうとする敗残兵だったが、いくら必死に体をよじっても、いまだ腰を徐々に砕く竜の顎が彼を離す事は無かった。,……
